type	index	image	question	A	B	C	D	answer
hg	282	data/figure/hg/2023-06-24--国金证券-见微知著系列之五十五：基建落地“新”变化？_page16_no_caption.jpg	以下哪些城市拥堵指数周环比增长超过4%？	武汉	重庆	西北	太原	A;B
hg	283	data/figure/hg/2023-05-22--华金证券-华金宏观·双循环周报（第10期）：中美财政时空交错的汇率演绎_page7_图8全球股市日本股市继续领先A股小幅反弹.jpg	以下哪些指数在本周涨幅中表现最好？	日经225	纳斯达克指数	科创50	德国DAX	A;D
hg	284	data/figure/hg/2024-09-04--麦高证券-宏观经济高频数据周报：基建高频类指标小幅改善_page13_图表31申万一级行业周涨跌幅.jpg	哪些行业的涨幅超过4.00？	传媒	电力设备	综合	美容护理	A;B
hg	285	data/figure/hg/2023-03-21--腾景数研-基于腾景AI高频模拟和预测：央行降准：稳固1-2月经济运行走势_page11_no_caption.jpg	根据直方图，以下哪些行业的经济运行在2023年1-2月出现了负增长？	燃气生产和供应业	烟草制品业	文教用品制造业	皮革制品业	A;B
hg	286	data/figure/hg/2024-02-20--东莞证券-2月LPR数据点评：经济恢复尚不稳固，5年期以上LPR降幅创历史新高，短期市场或偏乐观向上_page2_图4社融规模增量结构同比多增.jpg	哪两种融资方式在2023年 12月的增量规模接近？	新增人民币贷款	新增外币贷款	新增信托贷款	新增票据贴现	B;C
hg	287	data/figure/hg/2024-05-26--东海证券-宏观周观点：房地产政策逐步落地，部分楼市活跃度回升_page7_图7申万一级行业周涨跌幅20245202024524.jpg	在直方图中，哪些行业的涨幅超过2%？	煤炭	公用事业	农林牧渔	石油石化	A;B
hg	288	data/figure/hg/2023-08-17--国金证券-宏观专题研究报告：人民币贬值，何时休？_page6_图表187月中国经济数据不及市场预期.jpg	哪一项的实际值低于预期值？	规上工业增加值	社零	固定资产投资	无	B;C
hg	289	data/figure/hg/2022-10-28--中银证券-1-9月工企利润数据点评：盈利单月降幅收窄，结构继续优化_page2_图表6制造业利润结构表现.jpg	在2022年9月，哪些类别的利润增长率低于过去12个月的平均值？	上游原材料类	中游机械制造类	下游纺织服装类	下游家具文娱类	C;D
hg	290	data/figure/hg/2023-08-29--国金证券-海外周度观察：拜登“宽财政”还能持续吗？_page8_图表20芯片法案投资税收抵免支出仍将上升.jpg	哪几年的投资税收抵免支出超过60亿美元？	2023年	2024年	2025年	2026年	C;D
hg	291	data/figure/hg/2024-07-25--甬兴证券-流动性7月第3期：融资买入额回落，短端利率下行_page7_图23截至07197月IPO数为3家合计融资规模约为2142亿元.jpg	从2021年7月至2024年11月，首发募集资金最高的时间段是哪一个？	Jul-21	Feb-22	Mar-23	Nov-24	A;B
hg	292	data/figure/hg/2023-05-15--华鑫证券-美国风险面面观：居民、企业、金融市场和主权信用_page50_图表77来自银行的杠杆资金快速回落2022年Q4回落至2009年时期水平单位十亿美元.jpg	直方图中，哪几年的杠杆资金低于40十亿美元？	2009年	2010年	2022年	2015年	A;C
hg	293	data/figure/hg/2023-02-07--一德期货-宏观策略周报_page10_图36近10日北向资金表现.jpg	直方图中，哪些行业的北向资金表现低于10%？	国防军工	家用电器	建筑材料	纺织服饰	C;D
hg	294	data/figure/hg/2023-06-14--平安证券-2023下半年宏观经济展望：产能周期下的嬗变_page15_对工业企业利润增速的拉动.jpg	从直方图中可以看出，哪几个行业的累计同比增速在2023年4月出现了负增长？	水电燃气	装备制造 (含汽车)	消费制造 (不含汽车)	原材料	A;B;C
hg	295	data/figure/hg/2023-07-13--国信证券-美国6月就业数据点评：劳动力需求继续边际下滑_page3_图6零售和交运为主要拖累项.jpg	交运仓储在2022年哪几个月份新增就业人数为负值？	4月	7月	10月	1月	C;D
hg	296	data/figure/hg/2024-06-25--中国银河-三中全会改革前瞻系列：价格型调控工具将如何演进_page10_图14LPR减点等于LPRLPR加点的占比.jpg	从2019年8月至2023年12月，LPR加点合计的占比趋势如何？	持续上升	先升后降	波动较大	持续下降	B;C
hg	297	data/figure/hg/2023-04-24--东吴证券-宏观点评：出口“逆袭”带来的意外后果_page3_图52022年新疆等中西部省份出口增速突出.jpg	以下哪些省份的出口同比增速为负值？	北京	天津	河北	山西	B;C
hg	298	data/figure/hg/2024-05-10--中航证券-海外通胀成因及政策经验借鉴：国内如何应对低通胀_page27_no_caption.jpg	哪些国家的通胀水平低于0？	日本	韩国	澳大利亚	加拿大	A;B
hg	299	data/figure/hg/2023-05-18--银河期货-一季度我国国际收支初步数据分析：基础性国际收支顺差持续萎缩_page3_图8境外投资者债券托管量.jpg	从2021年到2023年，境外投资者债券托管量的环比增加在哪几个季度为负值？	22-Q1	22-Q2	22-Q3	22-Q4	B;C;D
hg	300	data/figure/hg/2024-06-20--光大期货-宏观周报：政府专项债拉动社融同比增长_page19_图表主要企业液压挖掘机内销销量单位辆.jpg	从2020年至2024年，哪一年的液压挖掘机内销销量单位数总体上呈现出增长趋势？	2020年	2021年	2022年	2023年	B;C
hg	301	data/figure/hg/2023-06-16--开源证券-宏观经济点评：兼评5月经济数据-战略相持已破，增量政策可期_page7_图17mathbf62制造业的投资增速下滑.jpg	根据直方图，以下哪些行业的较上月变动为负值？	专用设备制造业	农副食品加工业	有色金属冶炼及压延加工业	通用设备制造业	A;C
hg	302	data/figure/hg/2024-06-14--海通国际-国际能源与ESG周报：地缘政治扰动频发，全球电网投资景气度持续_page24_图32欧洲陆上风电新增装机及预测.jpg	预测的2027年欧洲陆上风电新增装机量相比2026年增长了多少GW？	6.3	8.3	9.3	1.3	C;D
hg	303	data/figure/hg/2023-04-21--天风证券-宏观点评：消费复苏进入第二阶段_page1_图1社零3月季调环比的修复情况.jpg	在2017年至2023年期间，哪几年的3月环比值低于0.8？	2019年	2022年	2023年	2017年	A;B;C
hg	304	data/figure/hg/2024-01-19--联储证券-12月进出口数据解读：出口如期弱改善，预计2024年温和复苏_page8_图17新三样出口金额亿美元.jpg	哪一年锂离子蓄电池的出口金额显著增加？	2018	2019	2020	2021	C;D
hg	305	data/figure/hg/2024-06-14--海通国际-国际能源与ESG周报：地缘政治扰动频发，全球电网投资景气度持续_page24_图3120232026年欧盟27国新增光伏装机预测GW.jpg	从2023年至2025年，哪一年的保守预测值相对较低？	2023	2024	2025	2026	A;B
hg	306	data/figure/hg/2023-07-27--民生证券-美联储7月议息会议点评：美联储加息的“最后一舞”_page1_图5美国地区银行净息差收窄单位.jpg	以下哪些银行在2023年第二季度的净息差低于第一季度？	夏威夷银行	Hancock Whitney	印地安那银行集团	冰川万通金控	C;D
hg	307	data/figure/hg/2023-06-28--首创证券-5月经济数据点评：5月经济数据的一些积极特征_page5_图8多数商品的零售额同比改善地产类有所回升.jpg	从直方图中可以看出，以下哪些类别的零售额在2023年5月和2023年4月的差异最大？	家用电器	烟酒类	服装鞋帽	汽车	A;D
hg	308	data/figure/hg/2023-04-24--华鑫证券-高频指标周报：美国紧缩将止，欧洲加息未停，日本宽松尚存_page12_no_caption.jpg	根据直方图，以下哪些指标本周的值高于上周？	螺纹钢	唐山钢厂高炉	炼化:产能>200万吨	PTA	C;D
hg	309	data/figure/hg/2024-01-21--中国银河-财政政策周报：Q1政府债降低是节奏问题还是结构调整？_page1_no_caption.jpg	一季度计划发行金额最高的省份是？	山东	四川	江苏	广东	A;B
hg	310	data/figure/hg/2023-08-28--天风证券-宏观点评：出口仍然是今年经济的亮点_page5_图10重要行业的份额变化单位.jpg	以下哪些行业的份额变化接近于0%？	光学医疗设备	车辆及其零附件	化纤长丝	家具灯具	A;D
hg	311	data/figure/hg/2023-05-19--中银证券-1-4月财政数据点评：企业弱盈利已在财政收入端有所体现_page4_图表12政府性基金预算支出当月规模.jpg	地方政府性基金支出在哪些时间段显著低于全国政府性基金支出？	Aug-21	Nov-21	Mar-22	Sep-22	B;D
hg	312	data/figure/hg/2023-05-15--华鑫证券-美国风险面面观：居民、企业、金融市场和主权信用_page53_图表83全球的平均收购杠杆已经出现了下行.jpg	根据直方图，哪几年的值最高？	2020年	2021年	2022年	2018年	B;C
hg	313	data/figure/hg/2022-12-12--招商银行-2023年宏观经济与资本市场展望：东风吹暖_page37_图84中游设备制造业增速提升.jpg	在1-10月期间，哪些行业出现了负增长？	消费品制造业	原材料加工业	设备制造业	其他制造业	A
hg	314	data/figure/hg/2022-10-19--天风证券-10月第1周资产配置报告：风险定价-分子端稳中向好，不必太过悲观_page3_no_caption.jpg	根据直方图，以下哪些行业的指数在2022年9月23日出现了显著下降？	农林牧渔	非银行金融	纺织服装	计算机	B;C
hg	315	data/figure/hg/2023-06-09--粤开证券-【粤开宏观】粤港澳大湾区科技创新发展报告2023_page7_图表4大湾区珠三角九市RD经费与全国前10省份比较2021.jpg	以下哪些省份的R&D经费投入强度超过4%？	北京	上海	四川	河南	A;B
hg	316	data/figure/hg/2023-05-15--华鑫证券-美国风险面面观：居民、企业、金融市场和主权信用_page52_图表82美国收购杠杆近三年维持在69的高位.jpg	直方图中，哪几年的值低于6.5？	2010年	2011年	2012年	2013年	A;B;C
hg	317	data/figure/hg/2024-05-13--太平洋-4月金融数据点评：时隔多年的社融负增如何理解？_page5_社融各分项新增规模.jpg	在2024年4月，哪些金融数据项的新增规模显著高于其他月份？	人民币贷款	外币贷款	信托贷款	未贴现承兑银行汇票	A;B
hg	318	data/figure/hg/2022-12-08--信达证券-宏观研究专题报告：出口阴霾仍在延续_page7_图711月能源类进口表现分化.jpg	根据直方图，以下哪些能源在11月的价格同比为负？	原油	成品油	天然气	煤及褐煤	C;D
hg	319	data/figure/hg/2024-06-10--开源证券-宏观周报：二手房成交延续高位，猪肉价格大幅回升_page4_图8最近两周地产链需求绝对值低于历史同期.jpg	线材表观需求在哪个时间段内有显著增长？	2019年	2020年	2021年	2024年	C;D
hg	320	data/figure/hg/2024-01-29--国金证券-海外周度观察：美国大选：特朗普归来，这次不一样？_page4_图表3共和党初选结果截至1月27日.jpg	在共和党初选中，哪位候选人获得了超过50%的支持率？	特朗普	德桑蒂斯	尼基黑利	无法确定	A;D
hg	321	data/figure/hg/2022-11-27--粤开证券-【粤开宏观】负重前行的财政，逆势崛起的基建：2023年财政和基建形势展望_page13_图表14历年新增与项债収行觃模.jpg	哪几年的新增专项债发行规模超过30000亿？	2019年	2020年	2021年	2022年	B;C;D
hg	322	data/figure/hg/2023-07-06--国金证券-大类资产周报第4期：“低库存”下的投资机遇？_page10_图表35当周美股行业全线上涨.jpg	根据直方图，哪些行业的涨幅超过3%？	房地产	能源	材料	工业	A;B;C;D
hg	323	data/figure/hg/2023-11-28--平安证券-2023年10月工业企业利润数据点评：资产负债率连续5月持平_page3_图表910月装备制造对工业利润累计同比的拉动减弱.jpg	从直方图中可以看出，哪几个行业的累计同比变化趋势较为一致？	水电燃气	装备制造 (含汽车)	消费制造 (不含汽车)	原材料	A;D
hg	324	data/figure/hg/2024-01-31--联储证券-美国四季度GDP点评：经济增长超预期，但通胀回落平衡市场降息信心_page4_图3服务消费贡献率走高支撑四季度PCE.jpg	哪两个季度的非耐用品消费贡献率相对较高？	Sep-22	Dec-22	Mar-23	Jun-23	A;C
hg	325	data/figure/hg/2023-05-30--国投安信期货-2023年宏观中期逻辑展望：登高望远，攻守兼备_page4_no_caption.jpg	哪几个月份的住房消费占比相对稳定且较高？	Nov-21	May-22	Aug-22	Jan-23	B;C
hg	326	data/figure/hg/2023-11-14--国金证券-“宏观基本面”系列：特殊再融资，旧壶装新酒？_page3_图表110月特殊再融资大幅放量.jpg	直方图中显示的再融资金额在哪些时间段内出现了显著增长？	2020-12至2021-01	2021-10至2021-12	2022-04至2022-06	2023-08至2023-10	A;D
hg	327	data/figure/hg/2024-09-12--东吴证券-宏观点评：8月出口超预期的背后及年内展望_page3_图38月交运设备电子产品出口表现优异.jpg	与2024年7月相比，哪类产品的出口金额同比增幅最小？	劳动密集型产品	交通运输设备产品	电子链条产品	地产后周期产品	A;D
hg	328	data/figure/hg/2022-12-14--开源证券-宏观量化策论之一：基于搜索指数还原疫情水平_page6_图8各地搜索指数与确诊病例拟合效果较好.jpg	根据直方图，以下哪些省份的搜索指数与确诊病例拟合效果较差（调整R方小于50%）？	青海;新疆	云南;广东	内蒙古;四川	北京;辽宁	C;D
hg	329	data/figure/hg/2024-06-14--海通国际-国际能源与ESG周报：地缘政治扰动频发，全球电网投资景气度持续_page31_图44东南亚风电装机及预测.jpg	根据预测，哪一年东南亚的海上风电新增容量将超过陆上风电？	2025	2026	2027	2028	C;D
hg	330	data/figure/hg/2023-10-20--中国银行-宏观观察2023年第44期（总第499期）：《财富》世界500强企业经营新动态、影响及建议＊_page2_图120212022年世界500强企业利润主要行业分布情况.jpg	从直方图中可以看出，哪些行业的利润在2021年和2022年之间变化不大？	计算机、办公设备	电子、电气设备	多元金融	专业零售行业	A;D
hg	331	data/figure/hg/2023-02-17--粤开证券-【粤开宏观】从财税视角看黑龙江：肥沃“黑土”为何堆不出“金山”_page10_图表72021年黑龙江省代表区县三次产业占比.jpg	在这些区县中，第二产业占比超过40%的有哪些？	南岗区	道里区	香坊区	松北区	B;C;D
hg	332	data/figure/hg/2023-04-10--招商银行-宏观研究·专题报告：消费税与社零增速差解析_page4_图8卷烟与成品油贡献了消费税增量的34.jpg	2021年消费税增量中，哪几类商品的贡献最大？	卷烟	白酒	成品油	汽车	A;C
hg	333	data/figure/hg/2024-07-24--中国银河-三中之后的财税改革（深度解读）_page16_图27个人所得税分享比例调整对各地财力补充亿元.jpg	根据图中的数据，哪两个地区在中央与地方的分成比例为7:3时，其个人所得税分享比例调整对各地财力补充较少？	中部	西部	东北	东部	C;D
hg	334	data/figure/hg/2023-10-04--东海证券-国内观察：2023年9月PMI：经济恢复向好，发展质量提升_page6_图11非制造业PMI各分项.jpg	从环比变化来看，以下哪些指标在2023年9月出现了增长？	商务活动	新订单	存货	投入品价格	A;B
hg	335	data/figure/hg/2024-02-05--国金证券-大类资产月报第9期：2月展望，行至水穷处？_page14_图表40本月美国标普500行业走势分化.jpg	哪两个行业在2月份的表现最好？	通讯服务	信息科技	医疗保健	日常消费	A;B
hg	336	data/figure/hg/2024-06-11--民生证券-海外周报：持续看好教培，关注暑期招生进展_page13_图17相关行业指数表现603607.jpg	哪些指数的周涨跌幅为正？	恒生科技指数	恒生指数	恒生传媒	纳指金龙中国	A;B
hg	337	data/figure/hg/2024-04-30--中诚信国际-2024年一季度宏观经济及大类资产配置分析与展望：GDP增速超预期但供需失衡加剧，关注大类资产配置的结构性机会_page15_图29宏观债务规模或将超过422万亿.jpg	哪一年的企业部门债务达到峰值？	2020	2021	2022	2023	B;D
hg	338	data/figure/hg/2024-08-30--粤开证券-出口系列研究之二：【粤开宏观】如何看待产业外迁与企业出海？_page12_图表112023年中国和东盟国家014岁的人口占比.jpg	哪两个国家的0-14岁人口占比差距最大？	菲律宾	柬埔寨	印度尼西亚	老挝	B;D
hg	339	data/figure/hg/2023-06-20--国金证券-政策半月谈系列十：促消费，有哪些抓手？_page2_图表22023年部分地区消费券规模超60亿元.jpg	哪些地区的消费券规模超过10亿元？	河南	湖北	江西	黑龙江	A;B
hg	340	data/figure/hg/2023-04-16--国联证券-美国3月CPI数据点评：住房通胀拖累核心CPI下行缓慢_page4_图表6CPI通胀同比不同分项的贡献率.jpg	哪几类商品与服务在2022年3月至2023年3月期间的贡献率变化最大？	食品与饮料	教育与通信	医疗保健	娱乐	B;C
hg	341	data/figure/hg/2023-08-25--国信证券-2023年7月财政数据快评：收支仍然偏弱支出或将提速_page3_图10重大项目月度开工投资额下降.jpg	从直方图中可以看出，哪几个月份的投资额普遍较低？	1月	7月	8月	12月	B;C
hg	342	data/figure/hg/2023-01-10--中信期货-房地产需求端政策放松效果跟踪_page7_no_caption.jpg	在直方图中，商品房成交面积的峰值出现在哪几周？	前9周	前5周	前1周	当前周	A;C
hg	343	data/figure/hg/2022-12-19--国信证券-宏观经济宏观月报：疫情冲击下经济继续探底，感染峰值过后或迎来快速复苏_page7_图1011月国内固定资产投资金额环比低于过去五年同期平均值.jpg	哪几年的固定资产投资完成额环比下降幅度相同？	Nov-17	Nov-18	Nov-20	Nov-21	C;D
hg	344	data/figure/hg/2023-04-03--平安证券-国内宏观周报：地产高频指标显著改善_page9_图表39本周A股主要股指涨跌幅.jpg	根据直方图，以下哪些指数的周涨幅低于0.5%？	沪深300	中证500	上证50	上证综指	C;D
frg	345	data/figure/frg/2023-07-29--采掘行业-海油发展-海上油服领军企业，业务多元谋发展_page5_图1海油发展股权图截至2023年6月.jpg	图中直接或间接持有中海油能源发展股份有限公司股权的机构有哪些？	国务院国有资产监督管理委员会	中国海洋石油集团有限公司	中海石油投资控股有限公司	其他	A;B;C
frg	346	data/figure/frg/2023-01-15--有色金属-常铝股份-刀片电池出鞘，新能源齐放量_page7_图表4公司产业布局详情.jpg	以下哪些公司属于江苏常铝铝业集团股份有限公司的上游原材料供应商？	包头北方铝业有限责任公司	江苏常铝新能源材料有限公司	山东新合源热传输科技有限公司	上海朗脉洁净技术股份有限公司	A
frg	347	data/figure/frg/2023-06-24--中药-康恩贝-国企混改初见成效，大品牌大品种战略有望持续兑现_page3_图2康恩贝股权结构.jpg	图中直接持股浙江康恩贝股份有限公司的股东有哪些？	浙江省人民政府国有资产监督管理委员会	浙江省国际贸易集团有限公司	康恩贝集团有限公司	胡季强	C;D
frg	348	data/figure/frg/2023-01-26--消费电子-拓邦股份-新能源业务快速发展，盈利改善拐点已现_page17_图40公司电动工具智控器战略布局.jpg	以下哪些是公司电动工具智控器战略布局的关键要素？	拥有“电控+电机+电池+电源+物联网平台”的独特组合	提供“控制器+电机+电池包”部件到“模组”与“整机”的多样服务	基于“技术平台+产品平台+定制方案”的产品模式	重点加大“油转电”、“无绳化”与“无刷化”的方案开发与推广	A;B;C;D
frg	349	data/figure/frg/2023-09-11--化学制品-永和股份-氟化工产业高度集成者，含氟高分子材料激发成长动能_page9_no_caption.jpg	氟化工产业链中，上游的无机氟化物可以进一步加工成哪些产品？	含氟制冷剂	氟化盐	含氟精细化学品	其他	B;D
frg	350	data/figure/frg/2023-04-10--文化传媒-兆讯传媒-高铁广告价值提升中，3D大屏续写增长篇章_page4_图表2兆讯传媒股权穿透图.jpg	以下哪些股东直接或间接持有兆讯传媒广告股份有限公司的股权比例超过5%？	苏壮强	联美科技	拉萨控股	沈阳华新联美资产管理有限公司	A;B
frg	351	data/figure/frg/2023-11-24--有色金属-神火股份-煤铝双驱，顺周期有望推动估值修复_page9_图14公司铝产业链布局.jpg	以下哪些是上游环节的组成部分？	新疆煤电燃煤发电机组	电解铝80万吨/年	外购氧化铝	一期45万吨	A;C
frg	352	data/figure/frg/2023-09-11--化学制品-永和股份-氟化工产业高度集成者，含氟高分子材料激发成长动能_page12_制冷剂产业链示意图.jpg	以下哪些氟碳化学品单质可以直接合成含氟高分子材料？	四氯乙烯 TFE	六氟丙烯 HFP	偏氟乙烯 VDF	三氟乙烷 R143a	A;B;C
frg	353	data/figure/frg/2022-11-22--有色金属-金田股份-铜加工与稀土永磁双轮驱动业绩增长，产品迈向高端化_page8_图11公司铜加工材生产工艺流程.jpg	以下哪些步骤是铜排加工过程中必须经过的？	熔铸	压延加工	铜排挤压	铜排拉拔	A;B;C;D
frg	354	data/figure/frg/2023-05-18--半导体-圣邦股份-品类持续深挖，高端加速推进，模拟龙头稳健发展_page6_图1公司业务布局及产品应用领域.jpg	以下哪些产品属于信号链类别？	运算放大器及比较器	音频功率放大器	视频缓冲器	电池保护芯片	A;B;C
frg	355	data/figure/frg/2023-06-27--有色金属-兴业银锡-银漫技改提升选矿回收率，银、锡产量有望连续上台阶_page1_图1兴业银锡股权结构.jpg	在内蒙古兴业银锡矿业股份有限公司的股权结构中，哪些股东持股比例低于20%？	国民信托有限公司	赤峰富龙公用（集团）有限责任公司	香港中央结算有限公司	吉兴军	A;B;C
frg	356	data/figure/frg/2023-12-25--软件开发-艾融软件-优质金融IT服务商融入AI生态_page4_图2公司股权结构图截至2023年9月30日.jpg	以下哪些股东的持股比例高于10%？	吴臻	张岩	孟庆有	乾蕴企业	A;B;C
frg	357	data/figure/frg/2022-12-08--商业百货-小商品城-中国的小商品城，世界的供应链，全球全链服务商扬帆再起航_page8_图12公司股权结构图.jpg	以下哪些股东直接或间接持有小商品城的股份比例超过50%？	浙江省财政厅	义乌市国有资产运营有限公司	工银金融资产投资有限公司	义乌中国小商品城控股有限责任公司	B;D
frg	358	data/figure/frg/2023-09-11--化学制品-永和股份-氟化工产业高度集成者，含氟高分子材料激发成长动能_page20_HFP产业链.jpg	以下哪些产品是通过HFP直接生产的？	HFPO	FEP	R227ea	氟橡胶	A;B;C;D
frg	359	data/figure/frg/2022-12-04--电网设备-四方股份-电网二次平台型龙头，新能源+储能注入发展新动能_page12_图14四方股份新一代集控站解决方案.jpg	图中涉及的调度系统和变电站系统的交互接口有哪些？	D5000	CSGC-3000 AMS	CSGC-3000 WAMS	CSGC-3000 FIS	A;B;C;D
frg	360	data/figure/frg/2023-03-20--钢铁行业-甬金股份-铢积寸累，乘势而起_page13_图表26冷轧不锈钢行业产业链.jpg	以下哪些环节属于冷轧不锈钢行业的上游？	不锈钢冶炼	不锈钢板带材热轧	不锈钢板带材冷轧	家用电器	A;B
frg	361	data/figure/frg/2022-12-06--电子元件-三环集团-三环集团：MLCC进入底部区间，材料平台型公司迎来新发展_page6_图表5公司股权结构截至2022年9月30日.jpg	以下哪些股东直接持有潮州三环(集团)股份有限公司的股份？	张万镇	香港中央结算有限公司	中国证券金融公司	谢灿生	A;B;C;D
frg	362	data/figure/frg/2023-06-07--电力行业-江苏国信-长三角火电四小龙系列（一）首次覆盖报告：金融奠基，火电进击_page2_图1江苏国信股权结构截至1Q23.jpg	以下哪些股东直接或间接持有江苏国信的股份比例超过5%？	江苏省国资委	华侨城资本	舜天船舶破产处理账户	其他股东	A;B;D
frg	363	data/figure/frg/2023-03-23--半导体-振华风光-高可靠模拟电路龙头供应商_page4_图表3公司股权结构图截至2022年9月30日.jpg	以下哪些股东是振华风光的直接股东？	中国电子信息产业集团有限公司	中电金投控股有限公司	深圳市正和兴电子有限公司	厦门汇恒义合投资合伙企业(有限合伙)	B;C;D
frg	364	data/figure/frg/2022-11-17--化肥行业-三孚股份-产业布局不断优化，三氯氢硅高景气延续_page9_图表20三氯氢硅产业链图.jpg	以下哪些是三氯氢硅的下游应用领域？	光伏	半导体	金属陶瓷	表面处理	A;B;C;D
frg	365	data/figure/frg/2023-01-05--航天航空-航宇科技-航发环锻件核心供应商，产能与需求共振步入新阶段_page4_图表2公司股权结构.jpg	以下哪些股东的持股比例高于5%？	贵州百倍投资咨询有限公司	华能贵诚信托有限公司	易方达国防军工混合型证券投资基金	贵州省科技风险投资有限公司	A;B
frg	366	data/figure/frg/2023-06-09--电子化学品-鼎龙股份-公司首次覆盖报告：高端材料平台型供应商，新品放量推动业绩稳健增长_page11_图21芯片制造工艺流程图.jpg	以下哪些步骤在芯片制造前道工艺流程中出现？	拉晶	CMP	清洗	扩散	A;B;C
frg	367	data/figure/frg/2023-11-29--商业百货-小商品城-小商品、大生意，三大生态系统成形铸高壁垒_page5_图表2公司股权结构截至2023Q3末.jpg	在浙江中国小商品城集团股份有限公司的股权结构中，哪些股东直接持股比例低于5%？	浙江省财政厅	工银金融资产投资有限公司	义乌市市场发展集团有限公司	浙江浙财资本管理有限公司	D
frg	368	data/figure/frg/2023-08-12--纺织服装-洁雅股份-主业有望走出低谷、第二曲线成长可期_page8_图表13湿巾类产品制造商居产业链中游盈利受上游原材料价格变动与下游终端消费需求影响.jpg	以下哪些行业属于湿巾类产品制造的上游行业？	日用化妆品制造业	包装印刷业	非织造布业	造纸行业	A;B;C;D
frg	369	data/figure/frg/2024-01-01--半导体-聚辰股份-深度报告：DDR5渗透加速，SPD、车规级EEPROM驱动成长_page6_图10公司股权架构截至2023年H1.jpg	哪些股东直接或间接持有聚辰股份的比例超过5%？	江西和光	宁波亦鼎	聚辰半导体（香港）	北京珞珈天壕	A;B;C
frg	370	data/figure/frg/2022-10-24--纺织服装-新澳股份-深度报告：多品类宽带发展，毛纺龙头量价齐升成长可期_page6_图1近年来公司重要发展历程.jpg	以下哪些年份是新澳股份的重要发展节点？	1992年	1999年	2007年	2016年	A;B;C;D
frg	371	data/figure/frg/2022-11-27--电子化学品-格林达-TMAH显影液龙头产能释放，国产替代空间广阔_page3_图2公司股权结构.jpg	哪些股东直接持有杭州格林达电子材料股份有限公司的股权？	黄招有	蒋慧儿	俞国祥	蔡江瑞	A;B;C;D
frg	372	data/figure/frg/2023-07-04--航天航空-北摩高科-航空刹车制动业务向下游持续拓展，民航业务构建第二增长曲线_page6_图表3公司股权结构.jpg	图中股权占比前三的股东分别是谁？	王淑敏	陈剑锋	香港中央结算有限公司	鹰潭道信管理咨询有限责任公司	A;B;C
frg	373	data/figure/frg/2022-12-01--燃气-新奥股份-天然气一体化龙头，波动局势中稳健发展_page21_图56氢能布局进展截至2022Q3.jpg	以下哪些项目属于LNG项目？	4座LNG接收站	10座LNG液化工厂	石家庄氢能实验室	泰兴掺氢项目	A;B
frg	374	data/figure/frg/2023-11-28--消费电子-飞荣达-点评报告：华为服务器合作伙伴，利润拐点或将显现_page5_图5公司股权结构图截止至2023930.jpg	以下哪些股东的持股比例高于2.51%？	马飞	黄峥	马军	舟山飞驰企业管理咨询合伙企业	A;B
frg	375	data/figure/frg/2023-12-26--化学制药-九典制药-立足洛索明星产品，透皮贴膏矩阵即将多点兑现_page5_图表2九典制药股权架构截至2023年三季报.jpg	以下哪些机构属于九典制药直接或间接控股的企业？	湖南九典大药房有限责任公司	湖南汇阳信息科技有限公司	张家界元康生物科技有限公司	株洲维恒制药有限公司	A;B;C;D
frg	376	data/figure/frg/2023-01-16--互联网服务-润泽科技-超大规模数据中心时代来临，以专业服务润泽数字经济_page5_图表3润泽科技完成重组后股权结构.jpg	图中直接持股比例在5%以上的股东有哪些？	京津冀润泽(廊坊)数字信息	新疆大容民生投资	平安系	中金系	A;C
frg	377	data/figure/frg/2023-12-19--化学制药-千红制药-肝素供需格局持续改善，有望开启快速增长新周期_page5_图表2公司主要股权结构示意图.jpg	以下哪些股东直接持有常州千红生化制药股份有限公司的股份？	王耀方	王轲	其他股东	无	A;B
frg	378	data/figure/frg/2023-05-15--电力行业-三峡水利-以配售电为基石，发力综合能源_page9_图15公司股权结构图.jpg	图中直接持股重庆三峡水利电力（集团）股份有限公司的股东有哪些？	长江电力	新华水利	两江新区开发投资	东升铝业	A;B;C;D
frg	379	data/figure/frg/2023-08-12--光伏设备-海泰新能-北交所个股研究系列报告：光伏组件企业研究_page9_图表4公司股权结构图截至2023年6月.jpg	以下哪些机构属于海泰新能直接或间接控股的企业？	玉泰电力	山东晶能	海泰北京	海泰上海	A;B;C;D
frg	380	data/figure/frg/2023-12-24--汽车零部件-瑞鹄模具-背靠奇瑞的冲压模具隐形冠军，向下游拓展轻量化零部件业务打开增长空间_page5_图表4公司股权结构截至2023Q3.jpg	以下哪些股东直接或间接持有瑞鹄模具的股份超过5%？	吴春生	苏长生	庞先伟	王荣辉	A;B;C;D
frg	381	data/figure/frg/2023-01-03--中药-华润三九-稀缺的OTC平台型公司，品牌渠道价值突出_page4_图表5华润三九股权结构.jpg	以下哪些机构直接或间接控股华润三九？	华润集团（医药）有限公司	北京医药投资有限公司	华润医药集团有限公司	华润医药控股有限公司	A;B;C;D
frg	382	data/figure/frg/2023-06-21--电源设备-东方电气-火电核电重启电不荒，加码绿能奔向碳中和_page5_图2东方电气股权架构与重点子公司.jpg	以下哪些公司是东方电气股份有限公司的子公司？	东方电气集团国际合作有限公司	香港中央结算有限公司	东方电气集团风电股份有限公司	其他股东	A;C
