type	index	image	question	A	B	C	D	answer
frg	535	data/figure/frg/2023-02-14--有色金属-神火股份-公司深度研究：专注于低成本策略，进击的铝行业专家_page15_图25神火股份铝箔业务产能图截至2022年6月30日.jpg	神隆宝鼎一期和二期的总产能是多少？	5.5万吨	6万吨	11.5万吨		C
frg	536	data/figure/frg/2022-11-22--软件开发-恒华科技-首次覆盖报告：新能源隐形IT龙头，多轮驱动有望迎业绩拐点_page7_图表8公司股权结构.jpg	罗新伟通过直接和间接持股对北京恒华伟业科技股份有限公司的持股比例是多少？	12.74%	100%	无法确定		C
frg	537	data/figure/frg/2023-03-06--家电行业-德业股份-逆变器后起之秀，拓展光储赛道迎新发展_page15_图26光伏逆变器以及储能逆变器的产业链定位.jpg	在光伏系统集成商和安装商之间，谁是主要的设备供应商？	光伏系统设计商	设备供应商	终端用户		B
frg	538	data/figure/frg/2023-05-12--半导体-芯源微-业绩同比高增，产品结构持续优化_page1_图2公司股权结构.jpg	沈阳先进制造技术产业有限公司的股东结构中，个人股东持股比例是多少？	82.86%	17.14%	0%		A
frg	539	data/figure/frg/2024-01-01--半导体-聚辰股份-深度报告：DDR5渗透加速，SPD、车规级EEPROM驱动成长_page6_图10公司股权架构截至2023年H1.jpg	图中股权占比最高的股东是以下哪一方？	陈作涛	江西和光	聚辰股份		A
frg	540	data/figure/frg/2023-07-13--通用设备-华曙高科-工业级增材设备国内龙头，高分子材料＋增材产品打开第二成长曲线_page7_图5公司股权结构图.jpg	湖南美纳科技有限公司的股东结构中，个人股东持股比例之和是否超过50%？	是	否	无法确定		A
frg	541	data/figure/frg/2023-10-16--化学制品-巨化股份-公司深度报告：氟化工有望进入长期景气周期，龙头一体化优势尽显_page5_图1巨化股份发展历程.jpg	巨化股份在2005年投资建设的生产线是哪种类型的生产线？	R134a生产线	三氯乙烯生产线	PVDF生产线		A
frg	542	data/figure/frg/2022-11-27--食品饮料-安琪酵母-公司首次覆盖报告：成本拐点，估值和业绩有望双击_page9_图11股权激励调动员工积极性管理层考核兼顾收入和利润增速为十四五规划目标护航.jpg	过去授予的股数占总股本的比例是多少？	1.07%	878万股	约8%		A
frg	543	data/figure/frg/2023-09-14--美容护理-润本股份-“庖丁解牛”拆析招股书（十九）润本股份：驱蚊赛道国货龙头，婴童护理业务未来可期_page30_图表公司部分产品扩充型号及性能升级情况.jpg	在驱蚊液系列中，哪种产品具有最长的时效？	9%避蚊胺驱蚊液	7%驱蚊酯驱蚊液	20%羟哌酯驱蚊液		C
frg	544	data/figure/frg/2023-10-16--化学制品-巨化股份-公司深度报告：氟化工有望进入长期景气周期，龙头一体化优势尽显_page28_图58公司VDC与PVDC生产工艺.jpg	在VDC生产过程中，碱液的作用是什么？	中和反应	催化作用	调节pH值		C
frg	545	data/figure/frg/2023-12-04--文化传媒-海看股份-大屏主业稳拓展，视听业态谋新篇_page15_图表28OTTTV内容提供方同集成服务平台合作情况.jpg	银河互联网电视和广东南方新媒体的合作模式是什么？	直接合作	间接授权	共同运营		B
frg	546	data/figure/frg/2023-11-27--煤炭行业-华阳股份-公司首次覆盖报告：华阳股份：立足煤炭主业，积极转型发展_page6_图1华阳股份股权结构.jpg	华阳股份的直接股东是谁？	山西省国有资本运营有限公司	中国信达资产管理股份有限公司	山西焦煤集团有限责任公司		A
frg	547	data/figure/frg/2022-12-07--酿酒行业-百润股份-预调鸡尾酒行业龙头，强爽与清爽蓄力成长_page20_图百润预调酒产品研发流程.jpg	在产品研发流程中，消费者测评环节之后的步骤是什么？	内部测评	线上试销	线下销售		B
frg	548	data/figure/frg/2023-05-18--半导体-圣邦股份-品类持续深挖，高端加速推进，模拟龙头稳健发展_page7_图2公司发展历程.jpg	2018年圣邦股份通过哪一次收购获得了大连阿尔法模拟技术和钰泰半导体？	收购上海方泰	收购上海萍生和杭州深谙	收购大连阿尔法模拟技术和钰泰半导体		C
frg	549	data/figure/frg/2022-11-22--有色金属-金田股份-铜加工与稀土永磁双轮驱动业绩增长，产品迈向高端化_page4_图1公司历史沿革.jpg	在2001年之前，金田股份的主要业务是什么？	铜加工	电工材料	无氧铜丝生产		A
frg	550	data/figure/frg/2022-10-24--光伏设备-高测股份-领军高硬材料切割，切片代工打开业绩弹性_page23_图表44中国碳化硅半导体材料产业链.jpg	在碳化硅半导体材料产业链中，哪一步骤涉及氮化镓外延？	衬底	外延	器件		B
frg	551	data/figure/frg/2022-12-30--环保行业-九州一轨-轨交减振领域专精特新企业，行稳致远_page15_图表20公司股权结构截至公司招股说明书签署.jpg	九州一轨的股东中，非个人股东持股比例之和是否超过50%？	是	否	无法确定		A
frg	552	data/figure/frg/2023-06-12--汽车零部件-豪恩汽电-投资价值分析报告_page16_图11公司股权结构图.jpg	豪恩集团的总持股比例是多少？	47.60%	99.03%	无法确定		A
frg	553	data/figure/frg/2023-10-15--汽车零部件-开特股份-汽车热管理传感器龙头，电动化、智能化有望驱动高增_page14_图表27传统汽车与新能源汽车的热管理系统对比.jpg	在传统汽车的热管理系统中，发动机热管理系统的冷却方式是什么？	压缩机、冷凝器、蒸发器、膨胀阀	对发动机的冷却	需要电子水泵作为动力源，阀类调节流量大小及流向		B
frg	554	data/figure/frg/2023-01-16--航空机场-上海机场-点评报告：合资收购日上资产，深度协同行稳致远_page2_图表1收购前日上互联UniChampion股权结构及旗下核心资产梳理.jpg	Uni-Champion的直接和间接持股比例之和是否超过50%？	是	否	不确定		A
frg	555	data/figure/frg/2023-03-20--钢铁行业-甬金股份-铢积寸累，乘势而起_page6_图表2公司股权结构截至20221114.jpg	在浙江甬金金属科技股份有限公司的实际控制人中，谁的持股比例最高？	虞纪群	曹静芬	董赵勇		A
frg	556	data/figure/frg/2023-05-15--房地产开发-华发股份-把握机遇实现规模突破，聚焦核心战略下销售拿地强势_page25_图表42华发物业服务主要业务为物业管理服务与酒店顾问及会展服务业务.jpg	2022年华发物业的基础业务服务的收入占比是多少？	65.60%	10.80%	22.80%		A
frg	557	data/figure/frg/2022-12-23--电子化学品-鼎龙股份-公司首次覆盖报告：国内CMP材料龙头，平台化发展，前景可期_page3_图1鼎龙股份正式成立于2000年2010年在创业板上市.jpg	在2010年至2022年期间，哪一年的项目投资最多？	2013年	2016年	2018年		B
frg	558	data/figure/frg/2022-12-25--汽车零部件-福达股份-曲轴领域龙头企业，受益于比亚迪混动崛起_page3_图表1公司发展历程图.jpg	福达股份在2009年3月之前成立的子公司有哪些？	桂林福达齿轮有限公司	武汉福达曲轴有限公司	上海福达汽车零部件销售有限公司		A
frg	559	data/figure/frg/2023-06-06--水泥建材-青松建化-新疆水泥龙头，有望受益自治区建设提速_page4_图2公司股权结构截止2023年一季度末主要股东控股情况.jpg	新疆生产建设兵团第一师国有资产监督管理委员会持有阿拉尔市新鑫国有资本投资运营集团的股份比例是多少？	51%	49%	36.59%		A
frg	560	data/figure/frg/2023-06-09--电子化学品-鼎龙股份-公司首次覆盖报告：高端材料平台型供应商，新品放量推动业绩稳健增长_page5_图2股权架构.jpg	图中持股比例最高的股东是以下哪一方？	其他股东	朱双全	朱顺全		A
frg	561	data/figure/frg/2023-01-26--消费电子-拓邦股份-新能源业务快速发展，盈利改善拐点已现_page14_图30公司家电智控器战略布局.jpg	根据图片内容，拓邦股份在新能源业务方面的主要优势是什么？	变频空调控制器技术占据独特优势	高研发投入推动创新产品不断涌现	拓展办公楼中央空调等商用电器品类		A
frg	562	data/figure/frg/2023-12-14--通用设备-泰嘉股份-锯切、电源双轮驱动，电源业务加速成长_page4_图3公司股权结构及子公司情况截至2023年9月3日.jpg	图中股权占比最高的股东是以下哪一方？	其他股东	方鸿	长沙正元		A
frg	563	data/figure/frg/2024-01-01--半导体-聚辰股份-深度报告：DDR5渗透加速，SPD、车规级EEPROM驱动成长_page2_图1聚辰股份产品种类.jpg	在聚辰股份的产品种类中，哪类产品主要用于存储小规模、经常需要修改的数据？	EEPROM产品	NOR Flash产品	音圈马达驱动芯片		A
frg	564	data/figure/frg/2023-11-30--有色金属-云铝股份-绿电铝一体化龙头，享受长期成本优势_page5_图2公司股权架构截至2023年6月30日.jpg	云南铝业股份有限公司的直接股东是谁？	中国铝业集团有限公司	中国铜业有限公司	云南冶金集团有限公司		C
frg	565	data/figure/frg/2022-12-19--通信设备-锐捷网络-企业网设备新贵，中小客户解决方案能力强_page16_图26锐捷网络股权结构.jpg	星网锐捷通过直接和间接持股对锐捷网络的持股比例是多少？	51%	49%	100%		A
frg	566	data/figure/frg/2023-09-11--化学制品-永和股份-氟化工产业高度集成者，含氟高分子材料激发成长动能_page9_no_caption.jpg	含氟制冷剂在中游产业链中的主要下游应用领域有哪些？	空调/汽车/冰箱等制冷设备、消防器材等	橡胶、涂料、电子电器、装备制造、建材、纺织服装等	农药、燃料、医药		A
frg	567	data/figure/frg/2022-11-30--珠宝首饰-中国黄金-央企黄金珠宝龙头，培育钻石迎来新契机，静待发布_page6_图2公司股权架构截至2022年11月.jpg	中国黄金集团有限公司的直接股东有哪些？	国务院国有资产监督管理委员会	中华人民共和国中央人民政府	其他股东		A
frg	568	data/figure/frg/2023-01-05--化肥行业-盐湖股份-钾锂双业务发展，未来成长可期_page22_no_caption.jpg	在锂镁浓缩液的处理过程中，常温吸附和常温脱附是否可以互换顺序？	不可以	可以	不确定		A
frg	569	data/figure/frg/2023-07-20--农牧饲渔-巨星农牧-进击的巨星_page5_图2巨星农牧股权结构截至1Q23.jpg	四川和邦投资集团有限公司持有乐山巨星农牧股份有限公司的股份比例是多少？	25.62%	4.19%	其他		A
frg	570	data/figure/frg/2023-09-11--化学制品-永和股份-氟化工产业高度集成者，含氟高分子材料激发成长动能_page3_公司发展历程.jpg	2004年浙江永和新型制冷剂有限公司成立时，其主要业务是什么？	主营新型环保制冷剂产品混配	收购星腾化工并更名金华永和	设立永和股份		A
frg	571	data/figure/frg/2022-11-11--纺织服装-华利集团-高效率+重研发+强运营构筑深厚壁垒，携手优质客户共同成长_page10_图4公司股权结构截至2022年9月30日.jpg	图中股权占比最高的股东是以下哪一方？	张聪渊	周美月	张志邦		A
frg	572	data/figure/frg/2022-12-07--酿酒行业-百润股份-预调鸡尾酒行业龙头，强爽与清爽蓄力成长_page19_图RIO自成立以来持续进行产品研发迭代.jpg	2016年推出的强爽系列在产品定位上与2021年推出的清爽系列有何不同？	强爽系列追求醉感，适合男性群体；清爽系列强调丰富气泡、清爽口感，适合年轻消费者。	强爽系列和清爽系列都强调低度小酒。	强爽系列和清爽系列都是针对年轻消费者的。		A
frg	573	data/figure/frg/2023-12-14--通用设备-泰嘉股份-锯切、电源双轮驱动，电源业务加速成长_page3_图1泰嘉股份发展历程.jpg	在2007年，泰嘉股份通过哪项重大事件实现了股份制改革？	收购湖南机床厂	设立印度孙公司	完成股份制改革		C
frg	574	data/figure/frg/2024-01-01--半导体-聚辰股份-深度报告：DDR5渗透加速，SPD、车规级EEPROM驱动成长_page3_图2公司产品应用场景丰富.jpg	在图中，哪一种芯片的应用场景最广泛？	EEPROM	音圈马达驱动芯片	智能卡芯片		A
frg	575	data/figure/frg/2022-12-01--燃气-新奥股份-天然气一体化龙头，波动局势中稳健发展_page10_图20天然气销售业务模式.jpg	直销模式下，上游气源主要来源于哪些资源？	国际自有/托管LNG液厂资源及非常规资源	中石油、中石化、中海油三大油资源	国内近百个LNG液厂、沿海接收站等		A
frg	576	data/figure/frg/2023-12-10--工程咨询服务-甘咨询-甘肃区域基建高景气，省内设计龙头定增再腾飞_page3_图2公司股权结构及业务布局截至23Q3末.jpg	甘肃省国有资产投资集团有限公司持有甘肃工程咨询集团股份有限公司的股份比例是多少？	57.40%	38.60%	4%		A
frg	577	data/figure/frg/2022-12-20--包装材料-昇兴股份-核心客户放量+产能持续提升，业绩有望快速释放_page6_no_caption.jpg	林永贤和林永保在昇兴控股有限公司的持股比例之和是多少？	57.94%	58.94%	60.94%		A
frg	578	data/figure/frg/2023-07-21--工程机械-诺力股份-“大车”+数字化战略助力，公司业绩弹性有待释放_page4_图2公司主要股权结构截至20230719.jpg	诺力股份的主要股东是谁？	丁毅	张科	毛敏		A
frg	579	data/figure/frg/2023-08-12--纺织服装-洁雅股份-主业有望走出低谷、第二曲线成长可期_page5_no_caption.jpg	铜陵洁雅生物科技股份有限公司的直接股东是谁？	蔡英传	明源基金	冯燕		A
frg	580	data/figure/frg/2023-05-15--房地产开发-华发股份-把握机遇实现规模突破，聚焦核心战略下销售拿地强势_page11_图表8公司多次资本运作通过IPO可转债配股定增等方式合计募集资金1512亿元.jpg	2004年2月6日的募集资金是多少？	4.218亿元	4.3亿元	25.88亿元		A
frg	581	data/figure/frg/2023-07-20--教育-学大教育-巩固个性化教育优势，积极布局职业教育_page4_图2公司部分股权结构图截至2023年3月31日.jpg	“紫光集团有限公司破产企业财产处置专用账户”和“浙江台州椰林海投资策划有限公司”的持股比例之和是多少？	24.31%	20.57%	19.68%		A
frg	582	data/figure/frg/2022-11-17--化肥行业-三孚股份-产业布局不断优化，三氯氢硅高景气延续_page9_图表20三氯氢硅产业链图.jpg	在三氯氢硅的产业链中，金属硅块和金属硅粉分别属于哪个阶段？	原料	中间产品	最终产品		B
frg	583	data/figure/frg/2022-12-20--包装材料-昇兴股份-核心客户放量+产能持续提升，业绩有望快速释放_page4_图1昇兴股份发展历程.jpg	2018年升兴股份与王老吉签约的项目是什么？	年产七亿支易拉罐生产线项目	五项计算机软件著作权登记证书	无		A
frg	584	data/figure/frg/2023-01-10--商业百货-王府井-御政策东风，开新局之年_page5_图1公司股权结构情况.jpg	在王府井的股权结构中，持股比例最高的股东是以下哪一方？	北京市国资委	首旅集团	其他股东		B
frg	585	data/figure/frg/2023-06-04--互联网服务-彩讯股份-彩讯股份：AI赋能三大产品线共振，把握增长新起点_page10_图表17inftybf28mathbbNinfty信创布局进程.jpg	根据图片，哪一年是党政产品线的起步年份？	2013-2014	2015-2016	2017-2018		A
frg	586	data/figure/frg/2023-04-05--汽车零部件-万里扬-变速器业务困境反转在即，储能新业务放量可期！_page3_图2万里扬的股权结构图截至20220930.jpg	万里扬集团有限公司的股东结构中，吴月华和黄河清是否为一致行动人？	是	否	不确定		A
frg	587	data/figure/frg/2023-03-17--美容护理-丸美股份-丸美线上转型成效渐显，恋火放量贡献新增长极_page4_图表1丸美股份发展历程.jpg	2019年，丸美股份通过哪一次重大事件实现了A股上市？	收购恋火70%股权	推出首个登上天猫小黑盒的黑科技超级单品——丸美小红笔眼霜	丸美A股上市，成为中国眼霜第一股		C
frg	588	data/figure/frg/2022-12-23--能源金属-天齐锂业-资源优质，增量释放，矿冶巨头轻装再上阵_page8_图表3公司股权结构2022年6月30日发布的H股招股书数据.jpg	图中股权占比最高的股东是以下哪一方？	天齐集团	其他A股股东	其他H股股东		B
frg	589	data/figure/frg/2023-12-13--有色金属-株冶集团-被低估的黄金“潜力股”_page6_图表3公司股权结构截至2023年Q3.jpg	株洲冶炼集团股份有限公司的直接股东是谁？	湖南水口山有色金属集团有限公司	湖南湘投金冶私募股权投资基金企业(有限合伙)	国务院国有资产监督管理委员会		A
frg	590	data/figure/frg/2023-06-09--电子化学品-鼎龙股份-公司首次覆盖报告：高端材料平台型供应商，新品放量推动业绩稳健增长_page11_图21芯片制造工艺流程图.jpg	在芯片制造工艺流程中，CMP工艺在哪些步骤之后进行？	成型	刻蚀	扩散		A
frg	591	data/figure/frg/2023-01-05--化肥行业-盐湖股份-钾锂双业务发展，未来成长可期_page24_图35公司推进战略实施.jpg	在稳定钾业务中，实施前系统7大工程的主要目的是什么？	解决原卤供给量和卤水氯化钾含量问题	提高氯化钾含量	增加原卤采集量		A
frg	592	data/figure/frg/2023-06-04--互联网服务-彩讯股份-彩讯股份：AI赋能三大产品线共振，把握增长新起点_page17_图表34国资云构成.jpg	在国资云构成中，国有资本投资公司和国有资本运营公司在监管方面有何不同？	国有资本投资公司直接监管央企/地方国企	国有资本运营公司直接监管央企/地方国企	国有资本投资公司和国有资本运营公司都直接监管央企/地方国企		C
frg	593	data/figure/frg/2023-03-20--钢铁行业-甬金股份-铢积寸累，乘势而起_page25_图表60钛材产业链图示.jpg	海绵钛在产业链中的哪个环节被压电极处理？	熔炼	锻造	铸造		A
frg	594	data/figure/frg/2023-07-06---锦波生物-重组人源化胶原蛋白领航者，医疗领域打开长期成长空间_page5_图2公司股权结构截止2022年12月31日.jpg	山西锦波生物医药股份有限公司的实际控制人是谁？	杨霞	任先炜	陆晨阳		A
frg	595	data/figure/frg/2023-02-13--燃气-天壕环境-稀缺管输资产打通上下游，多重盈利模式有望助力业绩增长_page3_图2公司股权结构图截止2022年Q3.jpg	天壕环境股份有限公司的总股本是多少？	无法确定	已知信息不足	需要更多信息才能计算		B
frg	596	data/figure/frg/2023-09-20--石油行业-中国海油-经营管理优异的海上油气巨头_page4_图1中国海油股权结构示意图.jpg	中国海洋石油有限公司的直接股东是谁？	国务院国有资产监督管理委员会	中国海洋石油集团有限公司	其他方		B
frg	597	data/figure/frg/2022-11-23--装修建材-江山欧派-公司首次覆盖报告：木门品价比优势显著，营销改革下新业务放量可期_page9_图14江山欧派股权集中稳定家族成员持股比例高.jpg	吴水根和王忠的持股比例之和是否超过50%？	是	否	无法确定		A
frg	598	data/figure/frg/2022-11-24--酿酒行业-贵州茅台-公司深度报告（下篇）：白酒巨擘，架海擎天_page6_图1公司股权结构图.jpg	中国贵州茅台酒厂（集团）有限责任公司通过直接和间接持股对贵州茅台股份有限公司的持股比例是多少？	54%	7.30%	4.50%		A
frg	599	data/figure/frg/2023-10-15--汽车零部件-开特股份-汽车热管理传感器龙头，电动化、智能化有望驱动高增_page19_no_caption.jpg	在图中，哪些汽车品牌属于零部件供应商？	DENSO	Volkswagen	Ford		A
frg	600	data/figure/frg/2023-11-24--有色金属-神火股份-煤铝双驱，顺周期有望推动估值修复_page10_图15云南神火产能投资来源.jpg	神火集团和神火股份在该项目中的出资比例分别是多少？	神火集团出资24万吨，神火股份出资27万吨	神火集团出资27万吨，神火股份出资24万吨	神火集团出资25万吨，神火股份出资14万吨		A
frg	601	data/figure/frg/2023-05-30--电源设备-通合科技-首次覆盖报告：充电模块领先供应商，份额有望进一步提升_page5_图表2公司股权结构.jpg	贾彤颖和马晓峰的总持股比例是多少？	29.19%	38.56%	43.45%		A
frg	602	data/figure/frg/2022-11-27--有色金属-豪美新材-深度报告：全产业链布局逐步落地，产能扩张助力增长_page24_图表40豪美新材股权结构截至2022Q3.jpg	持股比例在5%以下的股东是以下哪一个？	南金贸易有限公司	信澳新能源产业股票基金	其他股东		B
frg	603	data/figure/frg/2023-10-27--光伏设备-中来股份-三大业务驱动发展，背板龙头乘势而上_page8_图11公司主要业务包括背板电池片及组件光伏应用系统三大板块.jpg	在光伏设备产业链中，上游的主要原材料有哪些？	金属硅	金刚石线	硅片		A
frg	604	data/figure/frg/2023-01-16--通信设备-盛路通信-雷达行业高景气度带动超宽带上下变频系统需求_page9_图表15股权架构调整前.jpg	广东盛路通信有限公司持有广东星磁检测技术研究有限公司的股权比例是多少？	100%	50%	25%		A
frg	605	data/figure/frg/2023-12-25--软件开发-艾融软件-优质金融IT服务商融入AI生态_page4_图2公司股权结构图截至2023年9月30日.jpg	吴臻和张岩的持股比例之和是多少？	40.30%	44.30%	46.20%		A
frg	606	data/figure/frg/2023-12-05--汽车零部件-新坐标-精密冷锻件龙头，布局全产业链发展_page6_图7新坐标股权结构.jpg	新坐标科技股份有限公司的直接股东是谁？	杭州佐丰投资管理有限公司	何淑芬	胡欣		A
frg	607	data/figure/frg/2023-01-15--生物制品-特宝生物-深度报告：长效修饰平台厚积薄发，派格宾放量可期_page48_图表特宝生物股权结构和主要参控股公司2022年中报.jpg	特宝生物的实控人是谁？	杨英	通化东宝	孙黎		A
frg	608	data/figure/frg/2024-01-01--半导体-聚辰股份-深度报告：DDR5渗透加速，SPD、车规级EEPROM驱动成长_page13_图24DDR5发展进程.jpg	哪一年美光开始量产基于EUV 14nm DDR5？	2021.12	2023.5	2023.9		A
frg	609	data/figure/frg/2023-10-22--通用设备-大元泵业-屏蔽泵技术构筑壁垒，新客户+新市场持续注入动能_page4_图2大元泵业股权结构统计日期20231013.jpg	大元泵业的实际控制人中，韩元富、韩元平、韩元再、王国良和徐伟建的持股比例之和是否超过50%？	是	否	无法确定		A
frg	610	data/figure/frg/2023-06-24--橡胶制品-双箭股份-国内输送带龙头企业，产能扩张发挥规模优势_page1_图1公司发展历程.jpg	在2001年之前，双箭股份是否已经实施了企业上市融资战略？	否	是	无法确定		A
frg	611	data/figure/frg/2022-12-06--贸易行业-建发股份-公司首次覆盖报告：住宅深耕核心城市群，供应链业务持续增长_page4_图3公司制度逐步完善双主业格局确立.jpg	在2006年之前，公司主要通过哪些业务板块实现盈利？	建发汽车、建发纸业、上海建发实业、建发金属、广州建发贸易、建发轻工、建发化工、建发酒业、建发物资等公司	股权分置改革	双主业格局		A
frg	612	data/figure/frg/2022-11-13--有色金属-鼎胜新材-电池铝箔高景气，龙头企业优势凸显_page4_图2公司股权结构.jpg	北京普润平方股权投资中心(有限合伙)的持股比例是多少？	10.54%	28.28%	77.78%		A
frg	613	data/figure/frg/2023-07-07--贵金属-紫金矿业-资源布局加速，矿业龙头稳固_page29_图表70巨龙铜业股权关系图最新.jpg	图中持股比例最高的股东是以下哪一方？	西藏紫金实业有限公司	藏格矿业股份有限公司	藏格矿业股份有限公司		A
frg	614	data/figure/frg/2023-02-10--专业服务-南网能源-工商业综合能源龙头服务商，分布式光伏快速增长，客户资源具备优势_page7_图5公司股权结构.jpg	广东能源集团持有南方电网综合能源股份有限公司的股权比例是多少？	10.56%	24%	76%		A
frg	615	data/figure/frg/2023-06-25--通用设备-祥鑫科技-公司深度报告：深耕冲压模具与结构件，多线布局加速兑现_page3_图2公司股权结构截至2023年3月30日.jpg	陈荣和谢祥娃的持股比例之和是多少？	37.87%	38.04%	38.21%		A
frg	616	data/figure/frg/2023-06-01--通信设备-盛路通信-深度报告：民用通信为基，军用微波电子业务持续高增长可期_page7_图表4非公开发行实行完毕后实控人杨华将持有公司2008股份.jpg	杨华通过直接和间接持股对广东盛路通信科技股份有限公司的持股比例是多少？	20.08%	未知	无法确定		A
frg	617	data/figure/frg/2023-08-07--化学制品-圣泉集团-深度报告：生物质项目全线贯通，电子级聚苯醚增长可期_page4_图3圣泉集团股权结构截止2023年3月31日.jpg	图中股权占比最高的股东是以下哪一方？	唐一林	山东铁路发展基金有限公司	济南汇山投资合伙企业 (有限合伙)		A
frg	618	data/figure/frg/2023-01-05--化肥行业-盐湖股份-钾锂双业务发展，未来成长可期_page8_no_caption.jpg	化肥行业盐湖股份钾锂双业务中，光卤石的转化率是多少？	70%	85%	90%		B
frg	619	data/figure/frg/2023-07-21--工程机械-诺力股份-“大车”+数字化战略助力，公司业绩弹性有待释放_page16_图21工业车辆分类.jpg	在工业车辆分类中，机动工业车辆包括哪些类型？	内燃叉车	牵引车	越野叉车		A
frg	620	data/figure/frg/2023-08-27--化纤行业-桐昆股份-公司深度报告：聚酯为基，炼化为翼，长期投资价值凸显_page13_图31差别化长丝収展阶段.jpg	在'专业化'阶段，聚酯纤维的主要功能是什么？	吸湿排汗	抗菌、抗紫外线、阻燃、抗静电	复合功能		A
frg	621	data/figure/frg/2023-01-04--半导体-杰华特-首次覆盖报告：产品结构优化升级，工艺平台行业领先_page5_图表3公司股权结构.jpg	BVI杰华特的股东结构中，黄必亮持股比例是多少？	100%	34.69%	其他		A
frg	622	data/figure/frg/2023-06-24--橡胶制品-双箭股份-国内输送带龙头企业，产能扩张发挥规模优势_page5_图8输送带分类.jpg	普通输送带和耐热耐高温输送带的市场份额之和是否超过32%？	普通输送带	耐热耐高温输送带	普通输送带和耐热耐高温输送带		C
frg	623	data/figure/frg/2023-11-24--有色金属-神火股份-煤铝双驱，顺周期有望推动估值修复_page4_图1神火股份发展历程.jpg	2006年神火股份的业务主要涉及哪些方面？	煤炭业务	铝业	水电一体化		B
frg	624	data/figure/frg/2023-02-15--铁路公路-海汽集团-拟收购海旅免税深度布局免税赛道，政策红利+资源整合实现全新突破_page4_图1确定收购海旅免税100股权的交易作价为5002亿元.jpg	海汽集团通过发行多少股份来支付收购海旅免税的款项？	3.83亿股	42.52亿元	7.50亿元		A
frg	625	data/figure/frg/2023-06-28--食品饮料-佳禾食品-掘金植脂末，咖啡第二成长曲线逐显_page7_图10股权结构清楚明晰.jpg	以下关于图片内容结构的描述，哪个是正确的？	佳禾食品工业股份有限公司的实际控制人为柳新荣和唐正青	宁波和理（员工持股公司）的股东中，孔荣荣持有4.45%的股权	国际金融公司的持股比例为23.04%		B
frg	626	data/figure/frg/2023-02-27--酿酒行业-青岛啤酒-深度报告：打铁自身硬，一意战高端_page8_图12公司股权结构截至2022Q3.jpg	青岛啤酒集团有限公司的持股比例是多少？	32.50%	100%	无法确定		A
frg	627	data/figure/frg/2023-01-08--专用设备-骄成超声-引领超声技术国产替代，复合箔设备等打开成长空间_page5_图3骄成超声股权结构图截止2022年9月30日.jpg	阳泰企管持有上海骄成超声波技术股份有限公司的股份比例是多少？	19.02%	35.88%	46.90%		A
frg	628	data/figure/frg/2023-07-23--酿酒行业-金徽酒-西北酒王“二次创业”，蹄疾步稳扩张有方_page5_图6金徽股权结构图单位.jpg	图中股权占比最高的股东是以下哪一方？	亚特投资	豫园股份	众惠投资		A
frg	629	data/figure/frg/2023-02-07--专用设备-英维克-领跑储能温控设备行业，多点布局助力高速增长_page7_图表3英维克公司股权架构.jpg	图中持股比例最高的股东是以下哪一方？	深圳市英维克投资有限公司	齐勇	其他		A
frg	630	data/figure/frg/2023-06-01--塑料制品-天洋新材-热熔胶龙头大幅扩产光伏胶膜，打造二次成长曲线_page1_图1股权结构图截至2023年一季报.jpg	以下关于图片内容结构的描述，哪个是正确的？	天洋新材的直接股东包括李哲龙、李明健、华夏行业景气混合型证券投资基金等。	天洋新材的间接股东中，个人股东持股比例之和超过50%。	天洋新材的间接股东中，非个人股东持股比例之和超过60%。		A
frg	631	data/figure/frg/2022-10-21--贵金属-紫金矿业-动态报告：底部收购Rosebel金矿，优质资源再下一城_page2_图1Rosebel金矿股权示意图收购完成后.jpg	在Rosebel金矿的股权结构中，紫金矿业持有多少股份？	25.59亿元	95%	100%		A
frg	632	data/figure/frg/2023-01-29--专用设备-格力博-新股系列专题报告：格力博新股梳理_page5_格力博公司股权架构发行后.jpg	格力博的总持股比例是多少？	3.75%	52.57%	100%		C
frg	633	data/figure/frg/2023-02-22--橡胶制品-震安科技-建筑减隔震龙头企业，行业扩容助力高速发展_page5_图表2公司股权结构图截至2022年三季度末.jpg	“震安科技股份有限公司”的实际控制人是谁？	李涛	北京华创三鑫投资管理合伙企业	振华（昆明）投资合伙企业		A
frg	634	data/figure/frg/2023-02-09--电子元件-思科瑞-军用电子元器件二筛龙头，深度受益于军工信息化快速发展_page4_图2公司股权结构.jpg	图中持股比例最高的股东是以下哪一方？	张亚	周文梅	曹小东		A
frg	635	data/figure/frg/2023-01-05--化肥行业-盐湖股份-钾锂双业务发展，未来成长可期_page5_图1公司发展历程.jpg	2011年盐湖钾肥吸收合并盐湖集团后更名为现名，公司名称是什么？	青海盐湖工业集团有限公司	盐湖钾肥股份有限公司	盐湖股份		C
frg	636	data/figure/frg/2023-10-27--光伏设备-中来股份-三大业务驱动发展，背板龙头乘势而上_page10_图18光伏背板分类.jpg	在光伏背板分类中，哪种类型属于双面复合型？	氟膜/PET/氟膜或聚烯烃膜	氟涂层/PET/氟涂层	共挤型		A
