fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
金融情景分析	pg	120884	data/figure/pg/2023-12-06--煤炭行业-中煤能源-成长性和分红收益提升空间较高，凸显投资价值_page12_no_caption.jpg					如果材料成本减少5个百分点，其新份额是多少？	15%	20%	25%	30%	A
金融情景分析	pg	120893	data/figure/pg/2023-02-14--有色金属-神火股份-公司深度研究：专注于低成本策略，进击的铝行业专家_page5_图42022H公司毛利业务结构.jpg					如果公司计划将煤炭业务的占比提高到40%，并将其他业务的占比减少到2%，则铝锭业务的占比大约为多少？	58%	60%	57%	59%	A
金融情景分析	pg	120895	data/figure/pg/2023-09-14--化学制药-京新药业-成品药集采风险出清，失眠新药一枝独秀_page8_图表112022年公司仿制药城市公立医院医院收入及占比亿元.jpg					如果精神神经类药物的收入为4.32亿元，消化系统类药物的收入为2.76亿元，心血管系统类药物的收入为2.23亿元，其他业务的收入为0.20亿元，则公司总收入为多少？	9.51亿元	9.31亿元	9.11亿元	8.91亿元	A
金融情景分析	pg	120908	data/figure/pg/2023-06-05--电机-鸣志电器-“灵巧手”一鸣惊人，“拓品类”志在千里_page11_图19公司HB步进电机下游分布2016A按销量.jpg					如果公司计划明年将“舞台及景观灯光”业务的占比减少5%，并将“专业打印机”业务的占比提高到20%，则其他业务占比保持不变，此时“工厂自动化”业务的占比大约为多少？	16%	17%	18%	19%	A
金融情景分析	pg	120909	data/figure/pg/2023-06-21--电源设备-东方电气-火电核电重启电不荒，加码绿能奔向碳中和_page26_图55近年来核电新增装机容量情况GW.jpg					如果核岛与常规岛的市场份额合并，其总和将达到多少？	80%	72%	60%	58%	A
金融情景分析	sdt	121371	data/figure/sdt/2024-09-24--光伏设备-迈为股份-HJT整线设备龙头受益于行业规模扩产在即，泛半导体领域加速布局_page14_表1HJT相较其他技术路线效率更高工艺更简单.jpg					根据表格数据，假设PERC技术的银浆耗量为150μm，TOPCon技术的银浆耗量为130μm，如果某公司计划生产100万片太阳能电池，使用TOPCon技术可以节省多少银浆？	20000μm	200000μm	2000000μm	20000000μm	B
金融情景分析	sdt	121372	data/figure/sdt/2024-09-24--光伏设备-迈为股份-HJT整线设备龙头受益于行业规模扩产在即，泛半导体领域加速布局_page68_图103可比公司估值表.jpg					如果以2024/9/20的收盘价计算，哪家公司的市值与PE比值最低？	奥特维	晶盛机电	帝尔激光	捷佳伟创	B
金融情景分析	sdt	121379	data/figure/sdt/2024-09-18--电子化学品-安集科技-业绩稳健增长，先进制程产品持续上量_page1_图表1公司2024年上半年财务报告摘要.jpg					如果2024年上半年的管理费用占总成本的比例与2023年上半年相同，那么2024年上半年的管理费用应该是多少百万元？	50.35	30.83	40.09	60	C
金融情景分析	sdt	121380	data/figure/sdt/2024-09-18--电子化学品-安集科技-业绩稳健增长，先进制程产品持续上量_page1_图表2公司2024年第二季度财务报告摘要.jpg					根据2024年第二季度的财务报告，如果营业总收入增长37.06%，那么2023年第二季度的营业总收入是多少？	232.57百万元	305.57百万元	378.82百万元	418.82百万元	B
金融情景分析	sdt	121382	data/figure/sdt/2024-09-17--化学制品-一诺威-北交所公司深度报告：聚氨酯CPU全国单项冠军，技术+产业链共建竞争优势_page12_表6国内聚醚厂商开工率设计产能利用率较低万吨.jpg					假设2021年度国内聚醚行业总供应量为497.37万吨，消费量为368.60万吨，出口量为110.85万吨，进口量为59.89万吨，请计算进口依存度。	12.00%	13.00%	14.00%	15.00%	A
金融情景分析	sdt	121383	data/figure/sdt/2024-09-17--化学制品-一诺威-北交所公司深度报告：聚氨酯CPU全国单项冠军，技术+产业链共建竞争优势_page25_表18一诺威CPU产品市场占有率为3461全国排名第一.jpg					如果预计2026年消费量为110万吨，那么从2021年到2026年的年均复合增长率是多少？	9.78%	7%	3%	5%	A
金融情景分析	sdt	121393	data/figure/sdt/2024-09-15--银行-民生银行-利润拐点初显，息差有望企稳_page2_表124H1202323H1各项利息收入支出情况.jpg					根据2023年的数据，如果民生银行的生息资产总计为1000亿元，其利息收入是多少？	69.8亿元	43.2亿元	38亿元	36.4亿元	D
金融情景分析	sdt	121400	data/figure/sdt/2024-09-01--证券-华泰证券-2024年中报点评：资管业务表现亮眼，自营业务边际改善_page1_表1华泰证券盈利预测单位百万元.jpg					如果以2021年为基准，2023年归属于母公司股东净资产的复合年增长率是多少？	14.99%	11.23%	8.49%	5.84%	C
金融情景分析	sdt	121412	data/figure/sdt/2024-08-23--电子元件-成电光信-北交所首次覆盖报告：网络总线+特种显示双轮驱动，布局民用飞行模拟器+TSN网络总线_page5_no_caption.jpg					2020年度，如果将所有客户收入按比例分配给中航工业，中航工业的收入占比将达到多少？	85%	90%	95%	100%	C
金融情景分析	sdt	121424	data/figure/sdt/2024-08-20--化学制品-万华化学-系列深度之五：深度报告：聚氨酯优势加强，新材料接力成长_page59_图表全球PMMA巨头生产商MMA配套能力截至2023年底.jpg					假设每吨PMMA需要1.5吨MMA作为原料，那么双象股份的MMA配套产能是否能满足其PMMA产能需求？	是	否	无法确定	数据不足	B
金融情景分析	sdt	121427	data/figure/sdt/2024-08-20--化学制品-万华化学-系列深度之五：深度报告：聚氨酯优势加强，新材料接力成长_page6_no_caption.jpg					如果2024年石化产品的销量增长率为10%，预计2024年的销量将是多少万吨？	506.1	551.1	606.1	651.1	B
金融情景分析	sdt	121430	data/figure/sdt/2024-08-20--化学制品-万华化学-系列深度之五：深度报告：聚氨酯优势加强，新材料接力成长_page63_图表预计国内PC行业开工率有望回升.jpg					根据图表，2023年名义产能为343万吨，如果2024年名义产能增长率为5%，2024年的名义产能是多少？	360万吨	361万吨	362万吨	363万吨	A
金融情景分析	sdt	121436	data/figure/sdt/2024-08-18--银行-江苏银行-详解江苏银行2024年半年报：业绩持续性强；资产质量稳健；消金稳步发力_page11_图表16江苏银行各行业不良率情况.jpg					如果将2022年与2023年1H24的公司贷款（测算）不良率进行比较，下降了多少个百分点？	0.27%	0.28%	0.29%	0.30%	A
金融情景分析	sdt	121439	data/figure/sdt/2024-08-15--化学制药-科伦药业-三发驱动，发展驶入快车道_page19_no_caption.jpg					如果将(16)/葡萄糖(16%)注射液（多嘉）和(16)/葡萄糖(36%)注射液（多臻）的中长链脂肪乳/氨基酸比例相加，结果是多少？	155%	100%	75%	180%	A
金融情景分析	sdt	121443	data/figure/sdt/2024-08-15--化学制药-科伦药业-三发驱动，发展驶入快车道_page9_图表12大输液品种按包装分类.jpg					如果一家公司需要选择一种包装形式，以确保最低的污染风险和最高的安全性，应选择哪种包装形式？	玻璃瓶	塑瓶	软袋	直立式软袋	D
金融情景分析	sdt	121448	data/figure/sdt/2024-08-13--电子元件-东山精密-AI催化消费电子加速增长，汽车业务再添成长动力_page10_图表18公司业绩拆分预测表.jpg					如果2024年电子电路产品的收入预计为24912.96百万，相比2023年的增长率是多少？	7.10%	7.10百万	-7.10%	-7.10百万	A
金融情景分析	sdt	121450	data/figure/sdt/2024-08-09--电源设备-盛弘股份-充电桩板块较快增长，海外储能需求修复可期_page1_图表1半年度业绩摘要.jpg					"如果2024年1-6月的营业收入为1,430.77百万人民币，且同比增长率为29.84%，那么2023年1-6月的营业收入是多少？"	"1,011.99百万"	"1,101.99百万"	"1,201.99百万"	"1,301.99百万"	B
金融情景分析	sdt	121452	data/figure/sdt/2024-08-11--电子元件-景旺电子-产品布局多元，全球化战略势能逐步释放_page44_表2景旺电子业务收入预测百万元.jpg					"如果2024E的营业收入为12,450.98百万元，且同比增长率为15.74%，那么2023年的营业收入是多少？"	"10,757.30百万元"	"10,757.30百万元"	"10,757.30百万元"	"10,757.30百万元"	A
金融情景分析	sdt	121454	data/figure/sdt/2024-08-07--旅游酒店-众信旅游-2024H1业绩预告点评报告：出境游板块业绩释放显著，盈利能力有望持续提升_page2_表可比公司估值情况.jpg					如果以2023年的每股收益（EPS）为基准，哪一家公司的股价被高估了？	中青旅	岭南控股	丽江股份	众信旅游	D
金融情景分析	sdt	121457	data/figure/sdt/2024-08-06--半导体-乐鑫科技-单季度业绩新高，次新品持续放量_page1_表1分业务收入及毛利率.jpg					如果2023年芯片业务的成本为291.0百万元，那么2025年的成本预计增加多少百万元？	261	271	281	291	A
金融情景分析	sdt	121458	data/figure/sdt/2024-08-06--中药-昆药集团-原来中药企业可以创新，也可以国际化！六百年老字号昆药集团，华润入主，要干成银发健康第一股_page3_数据来源市值风云.jpg					如果昆药集团2023年国外业务收入为1.2亿元，且毛利率为33.3%，那么其毛利润大约是多少？	0.4亿元	0.6亿元	0.8亿元	1.0亿元	A
金融情景分析	sdt	121459	data/figure/sdt/2024-08-06--中药-昆药集团-原来中药企业可以创新，也可以国际化！六百年老字号昆药集团，华润入主，要干成银发健康第一股_page6_no_caption.jpg					如果抗疟类产品的营业收入增长率为-18.03%，那么其营业收入比上一年减少了多少？	"17,544,929.46"	"18,544,929.46"	"19,544,929.46"	"20,544,929.46"	A
金融情景分析	sdt	121460	data/figure/sdt/2024-08-04--半导体-海光信息-稀缺CPU+AI双料厂商，深算系列有望迎来质变突破_page16_图33海光7285与Intel同期铂金系列产品性能对比.jpg					如果将Intel8376HL（铂金）的Speccpu_FP性能与Intel8360H（铂金）进行比较，前者高出的比例是多少？	10.50%	11.20%	11.80%	12.50%	B
金融情景分析	sdt	121461	data/figure/sdt/2024-08-04--半导体-海光信息-稀缺CPU+AI双料厂商，深算系列有望迎来质变突破_page21_图39海光DCU产品与国际领先厂商产品对比.jpg					如果NVIDIA H100 SXM的显存频率为3.35 TB/s，那么它的显存位宽是多少？	5120 bit	4096 bit	8192 bit	6144 bit	A
金融情景分析	sdt	121465	data/figure/sdt/2024-07-31--电子元件-朗鸿科技-数码防盗行业翘楚，份额不断提升_page12_表3公司未来盈利预测拆分.jpg					假设2023年防盗展示产品的毛利率为56.56%，其他业务的毛利率为44.97%，请问2023年总毛利率为多少？	56.22%	55.00%	54.99%	51.00%	A
金融情景分析	sdt	121466	data/figure/sdt/2024-07-31--航空机场-上海机场-2024H1公司利润同比大幅增长，回购+激励彰显信心_page2_附一合幷損益表.jpg					假设2024年的财务费用保持不变，2024年上海机场的净利润预计为多少百万元？	1829	2634	315	1388	A
金融情景分析	sdt	121476	data/figure/sdt/2024-07-24--物流行业-东航物流-电商出海东风助力，航空物流龙头起飞_page14_图表342024年跨境四小龙货量测算.jpg					如果2024年空运货物占比为90%的平台中，哪个平台的空运货量最大？	Temu	Shein	Tiktok Shop	速卖通	B
金融情景分析	sdt	121478	data/figure/sdt/2024-07-23--医疗器械-澳华内镜-国产软镜龙头，旗舰机型引领新成长_page55_表公司盈利预测假设条件.jpg					假设2024年营业收入为100亿元，根据管理费用/营业收入比例计算，2024年管理费用约为多少亿元？	19.08亿元	20.08亿元	21.08亿元	22.08亿元	A
金融情景分析	sdt	121480	data/figure/sdt/2024-07-21--造纸印刷-民士达-民士达首次覆盖报告：芳纶纸行业龙头，新产品打造第二增长曲线_page7_表3分业务预测百万元.jpg					如果其他业务在2023年的营业收入为0.14亿元，那么2024年预计增长多少倍？	6.99倍	5.95倍	8.51倍	52.96倍	B
金融情景分析	sdt	121483	data/figure/sdt/2024-07-16--电子元件-伊戈尔-变压器出海领军企业，新能源及数据中心双轮驱动_page20_图表39与同业相比公司海外占比较高.jpg					金盘科技的变压器业务占比为61.38%，如果其2023年的总营业收入为66.68亿元，那么其变压器业务的营业收入大约是多少？	40.80亿元	41.00亿元	40.60亿元	40.50亿元	A
金融情景分析	sdt	121484	data/figure/sdt/2024-07-16--工程机械-五新隧装-深度报告：隧道钻爆法设备小巨人，铁公路水利矿山领域齐发力_page20_no_caption.jpg					"拱架安装车在2023年的毛利润为2,080万元，如果2024年的毛利润增长了50%，那么2024年的毛利润将是多少？"	"3,120万元"	"3,000万元"	"3,500万元"	"4,000万元"	A
金融情景分析	sdt	121490	data/figure/sdt/2024-07-09--医疗器械-微电生理-电生理领域国产龙头，高端产品迎来放量期_page21_图表41福建27省联盟组套类和单件类产品最高申报价.jpg					如果一个公司需要购买一套包含磁定位异/星形诊断导管+磁定位压力感应治疗导管和房间隔穿刺针的产品，总成本至少为多少？	56400元	54600元	55000元	57000元	A
金融情景分析	sdt	121500	data/figure/sdt/2024-07-02--食品饮料-中炬高新-浅析激励实现路径_page23_图表32公司营收测算汇总百万元.jpg					如果2022年其他调味品的收入为1267万元，那么2026E时其收入预计增长了多少倍？	1.53倍	1.93倍	2.33倍	2.53倍	A
金融情景分析	sdt	121501	data/figure/sdt/2024-07-01--工程建设-四川路桥-当前时点，怎么看四川路桥的投资价值？_page17_表15公司分业务营收预测表.jpg					假设2023年四川路桥的总毛利润为100亿元，那么2024年的总毛利润预计为多少亿元？	109.8亿元	110.98亿元	117.81亿元	118.33亿元	B
金融情景分析	sdt	121503	data/figure/sdt/2024-06-30--文化传媒-万达电影-深度报告：重整旗鼓，三大战略蓄势待发_page49_no_caption.jpg					如果2023年的摊薄每股收益为0.42元，那么2026年的摊薄每股收益增长了多少倍？	1.5倍	1.8倍	2.0倍	2.2倍	C
金融情景分析	sdt	121510	data/figure/sdt/2024-06-27--贵金属-银泰黄金-战略规划确立增长蓝图，全球化布局蓄势待发_page13_图表19TwinHills金矿储量为6686吨.jpg					根据图表，如果将证实储量和概略储量的金含量相加，结果为多少百万盎司？	2.15	2.18	2.2	2.25	A
金融情景分析	sdt	121512	data/figure/sdt/2024-06-25--中药-白云山-公司深度报告：华南医药消费龙头稳健增长，盈利能力持续优化_page15_表1大健康板块同行企业估值对比.jpg					如果以2023年的市盈率（PE）为基准，哪家公司相对于可比公司平均PE的折价幅度最大？	承德露露	养元饮品	伊利股份	李子园	A
金融情景分析	sdt	121513	data/figure/sdt/2024-06-25--中药-白云山-公司深度报告：华南医药消费龙头稳健增长，盈利能力持续优化_page15_表2大健康板块盈利预测及估值.jpg					根据表格数据，2023年大健康板块的毛利率为44.41%，如果2024年的毛利率保持不变，且营业成本为66.04亿元，那么2024年的大健康收入应为多少？	120.07亿元	125.00亿元	130.00亿元	135.00亿元	A
金融情景分析	sdt	121515	data/figure/sdt/2024-06-24--中药-葵花药业-品牌构筑核心壁垒，“六五”规划开启百亿目标_page15_表52021年妇科消炎药TOP20格局城市实体药店中成药.jpg					假设某公司计划在2022年推出一款新的妇科消炎药，目标是进入TOP20榜单，其销售额至少需要达到多少万元才能实现这一目标？	2350	2700	3291	3638	B
金融情景分析	sdt	121516	data/figure/sdt/2024-06-24--中药-葵花药业-品牌构筑核心壁垒，“六五”规划开启百亿目标_page17_表62021年肝病用药TOP20格局城市实体药店中成药.jpg					假设某产品销售额增长了10%，且其初始销售额为表中第10位的产品销售额，那么其新的销售额是多少？	2664.2万元	2666.2万元	2668.2万元	2670.2万元	A
金融情景分析	sdt	121518	data/figure/sdt/2024-06-23--汽车零部件-北特科技-深耕汽车底盘业务多年，打开人形机器人新成长曲线_page15_图表27可比公司估值情况.jpg					如果贝斯特在2026年的归母净利润为5.40亿元，其2026E的PE值为14.54，那么其市值大约是多少？	78.5亿	81.2亿	79.8亿	80.5亿	A
金融情景分析	sdt	121521	data/figure/sdt/2024-06-21--工程建设-中国化学-工程合同金额稳步增长，实业新材料投产在即_page0_图表12024年15月累计新签合同金额统计表.jpg					如果实业及新材料销售合同金额增长率为13.21%，那么其去年的合同金额大约是多少？	29.75亿元	30.56亿元	28.88亿元	31.23亿元	A
金融情景分析	sdt	121530	data/figure/sdt/2024-06-18--风电设备-盘古智能-量产元年将至，国产风电液压变桨龙头蓄势待飞_page29_图表51风电液压变桨市场空间测算.jpg					假设2025年我国陆上风电新增装机规模为87GW，平均单机容量为6.2MW，计算新增装机数量（万台）约为多少？	14	15	16	17	A
金融情景分析	sdt	121535	data/figure/sdt/2024-06-18--橡胶制品-赛轮轮胎-液体黄金、巨胎提升竞争力，全球布局引领未来_page22_图表322023年最具价值轮胎品牌榜单.jpg					如果固特异在2023年的品牌价值增长率为-1.5%，那么它在2022年的品牌价值是多少百万美元？	"2,274"	"2,293"	"2,312"	"2,331"	B
金融情景分析	sdt	121537	data/figure/sdt/2024-06-17--纺织服装-华利集团-剖析四大制鞋龙头，理解华利价值和优势_page38_图表68业务拆分预测表.jpg					假设2023年美元兑人民币汇率为7.05，华利集团的美元单价将为多少？	15.01美元/双	15.76美元/双	16.55美元/双	17.05美元/双	A
金融情景分析	sdt	121540	data/figure/sdt/2024-06-17--软件开发-万集科技-首次覆盖：交通基础设施智慧化升级提速，业绩进入上升通道_page2_表1公司业务分拆百万元.jpg					根据表格数据，2023年其他主营业务的毛利率为37%，如果2026年该系列的营收增长率为15%，且毛利率保持不变，那么2026年的毛利率将变为多少？	37%	38%	39%	40%	A
金融情景分析	sdt	121544	data/figure/sdt/2024-06-13--医疗器械-麦澜德-女性康复器械领跑者，健康与美战略初现_page8_图表12主要控股参股公司.jpg					如果南京麦特斯特医疗器械有限公司的营业收入增长10%，其净利润将增加多少万元？	29.02	31.92	34.58	37.58	B
金融情景分析	sdt	121548	data/figure/sdt/2024-06-12--电力行业-中国核电-核电回暖奠定成长基调，风光步入发展快车道_page22_图表39收入拆分.jpg					根据图表，2025年核电、风电和光伏的装机容量分别为26.17GW、9.95GW和22.56GW，如果利用小时数分别为7788小时、2200小时和1230小时，计算三者上网电量总和是多少？	2375.31亿千瓦时	2475.31亿千瓦时	2575.31亿千瓦时	2675.31亿千瓦时	A
金融情景分析	sdt	121553	data/figure/sdt/2024-06-11--中药-马应龙-肛肠细分行业龙头，百年品牌守正创新_page18_表4公司收入拆分及盈利预测百万元.jpg					如果2025年内部抵消为220.00万元，那么2025年营业总收入的实际值是多少？	3983.59	4457.53	4237.59	4237.53	C
金融情景分析	sdt	121556	data/figure/sdt/2024-06-10--中药-方盛制药-公司首次覆盖报告：聚焦创新中药主业，“338”大产品战略稳步推进_page25_表19基于关键假设预计公司各板块收入增速保持稳健.jpg					假设方盛制药2023年的净利润为187百万元，如果其2024年的净利润增长率为25.5%，那么2024年的净利润预计为多少？	234.5百万元	234百万元	235.5百万元	233.5百万元	B
金融情景分析	sdt	121561	data/figure/sdt/2024-06-05--塑料制品-江苏博云-首次覆盖：专注于特定细分领域改性塑料企业，2024年销售团队有望增加_page1_表1公司业务拆分.jpg					如果高性能改性聚酯在2024年的营业收入增长率为10%，那么其2024年的营业收入应为多少万元？	16680	18000	19800	20000	C
金融情景分析	sdt	121564	data/figure/sdt/2024-06-02--化学原料-华鲁恒升-低成本为抓手无惧红海，煤化工龙头持续成长_page19_图表272024年5月我国醋酸生产企业产能情况.jpg					如果广西华谊和塞拉尼斯的产能分别增加10万吨，那么它们的产能占比将变为多少？	11%	12%	13%	14%	A
金融情景分析	sdt	121569	data/figure/sdt/2024-05-28--仪器仪表-天罡股份-超声仪表领军企业，热表水表齐头并进_page14_图表21我国智能超声水表市场空间预测以产值计算.jpg					假设2021年智能水表的平均销售单价为400元/只，那么2021年智能水表的市场规模约为多少亿元？	15.85	16	16.25	16.5	A
金融情景分析	sdt	121572	data/figure/sdt/2024-05-24--食品饮料-天味食品-川调龙头产品长青，内延外拓渠道焕新_page25_表5拾翠坊销量前十大产品规格单价月销量.jpg					根据表中数据，手抓饼酱料和煎饼果子专用酱的价格均为18.80元/1000g，但已售数量不同。如果手抓饼酱料已售3+万件，煎饼果子专用酱已售2+万件，哪种产品的总销售额更高？	手抓饼酱料	煎饼果子专用酱	两者相同	无法确定	A
金融情景分析	sdt	121587	data/figure/sdt/2024-05-17--电子元件-伊戈尔-受益于数据中心与配电网景气度，海外变压器快速拓展_page9_表5国内和全球光伏升压变压器市场空间测算亿元.jpg					如果2026年全球光伏升压变压器市场空间为119.0亿元，且箱式变电站中变压器成本占比为40%，那么全球箱式变电站市场空间为多少亿元？	297.5	295	292.5	290	A
金融情景分析	sdt	121588	data/figure/sdt/2024-05-17--电子元件-伊戈尔-受益于数据中心与配电网景气度，海外变压器快速拓展_page19_表10伊戈尔业务拆分.jpg					如果2024年照明产品的营业收入增长率为3.5%，那么其营业收入将达到多少亿元？	8.4	8.5	8.6	8.7	A
金融情景分析	sdt	121589	data/figure/sdt/2024-05-17--光学光电子-凯盛科技-深度报告：材料平台，一日千里_page28_表9公司营收拆分假设表.jpg					如果应用材料在2025年的毛利率为23.0%，那么其2026年的毛利率将增加多少百分点？	1%	2%	3%	4%	A
金融情景分析	sdt	121590	data/figure/sdt/2024-05-16--游戏-恺英网络-情怀+创新筑IP护城河，重点游戏赋能稳健增长_page2_表1收入成本拆分.jpg					假设2024年营业总收入为5388.79百万元，比2023年增长了25.46%，那么2023年的营业总收入是多少？	4295.39百万元	4300.00百万元	4305.00百万元	4310.00百万元	A
金融情景分析	sdt	121592	data/figure/sdt/2024-05-15--银行-常熟银行-详解常熟银行2024年一季报：息差环比回升，营收、业绩保持高增速_page5_图表11常熟银行十大股东持股情况1Q24.jpg					"如果中证500交易型开放式指数证券投资基金新进持股30,210,465股，占总股本比例为1.10%，则常熟银行的总股本约为多少亿股？"	27.46亿股	27.50亿股	27.54亿股	27.58亿股	A
金融情景分析	sdt	121593	data/figure/sdt/2024-05-14--酿酒行业-泸州老窖-向上势能不减，盈利持续提升_page2_表1公司业务拆分单位百万元.jpg					如果2024年其他酒类的收入增长率为22.5%，那么其收入将达到多少百万元？	"3,964.00"	"4,864.00"	"5,764.00"	"6,664.00"	B
金融情景分析	sdt	121596	data/figure/sdt/2024-05-13--光伏设备-福莱特-玻璃龙头，盈利上行_page21_表8公司业务拆分及营收预测亿元.jpg					根据表格数据，2023年光伏玻璃的毛利率为22.4%，如果2024年的毛利率增长了1.5%，那么2024年的毛利率是多少？	23.90%	24.90%	23.40%	22.90%	A
金融情景分析	sdt	121597	data/figure/sdt/2024-05-12--电源设备-科威尔-公司首次覆盖报告：测试电源龙头，多场景全维度拓宽产品应用领域_page14_表52025年国内新增新能源车产能有望带来车载电源测试电源065亿市场.jpg					假设国内厂商占全球新能源汽车市场份额保持不变，2025年国内新增车载电源产能带来的全国测试电源市场容量为多少亿元？	0.64	0.6	0.63	0.65	A
金融情景分析	sdt	121599	data/figure/sdt/2024-05-12--电源设备-科威尔-公司首次覆盖报告：测试电源龙头，多场景全维度拓宽产品应用领域_page14_表62025年国内新增新能源车产能有望带来充电桩测试电源135亿市场.jpg					如果2025年全球充电桩需求增量为195.3万台，单台充电桩需求新增对测试电源产品需求额为98.2元/台，那么全球测试电源市场容量将达到多少亿元？	1.69	1.92	1.82	1.65	B
金融情景分析	sdt	121600	data/figure/sdt/2024-05-10--食品饮料-洽洽食品-坚果势能较好，成本改善可期_page2_表1公司业务拆分.jpg					如果公司整体在2025年的总收入为8624.32百万元，且综合毛利率为30.22%，那么公司的总毛利润是多少（百万元）？	2599.95	2609.95	2619.95	2629.95	A
金融情景分析	sdt	121602	data/figure/sdt/2024-05-07--化学制品-聚胶股份-卫材热熔胶全球破局者，海外扩张稳步推进_page28_表9假设主要原材料价格以5的幅度变动下公司毛利率敏感性分析.jpg					假设公司当前的毛利率为25%，根据表格数据，如果矿物油/石油树脂的价格从0.95上升到1.10，毛利率将降至多少？	17%	18%	19%	20%	A
金融情景分析	sdt	121607	data/figure/sdt/2024-04-21--汽车零部件-多利科技-行业景气叠加一体化压铸的持续推进，公司业绩预期向好_page2_表1收入成本拆分.jpg					"假设2024年营业总收入为488,770.01百万元，比2023年增长了24.9%，那么2023年的营业总收入是多少？"	"391,254百万元"	"391,254.01百万元"	"391,254.02百万元"	"391,254.03百万元"	A
金融情景分析	sdt	121611	data/figure/sdt/2024-04-15--中药-马应龙-百年肛肠品牌开拓边界，结构优化未来可期_page5_表1分业务收入及毛利率.jpg					假设2023年医疗服务的毛利率为13.7%，2024年预计增长至13.5%，请问2024年医疗服务的毛利润是多少？	0.53亿元	0.56亿元	0.58亿元	0.60亿元	A
金融情景分析	sdt	121615	data/figure/sdt/2024-04-11--软件开发-思维列控-业绩稳步增长，有望持续受益于铁路设备更替_page1_表1公司分业务收入及毛利率预测.jpg					其他业务在2023年的收入为31.44百万元，增速为1.81%，如果2024年收入为34.58百万元，请问2024年的增速是多少？	10.00%	11.00%	12.00%	13.00%	A
金融情景分析	sdt	121616	data/figure/sdt/2024-04-11--中药-济川药业-Q4业绩超预期，分红率再度提高_page1_图表2济川药业分季度财务指标变化单位百万元.jpg					根据2022年第三季度至2023年第一季度的数据，济川药业的归母净利润同比增长率分别为37.89%、29.39%和16.44%。如果2023年第二季度的归母净利润为663.09百万元，且同比增长率为52.65%，那么2022年第二季度的归母净利润约为多少？	434.38百万元	435.38百万元	436.38百万元	437.38百万元	A
金融情景分析	sdt	121617	data/figure/sdt/2024-04-08--通用设备-华光新材-公司年报点评：23年归母净利润0.42亿元，同比增长377.19%，拓展电子和新能源汽车赛道_page1_表1华光新材分业务盈利预测.jpg					假设2025年银浆的销售收入增长率为20%，那么2025年的银浆销售收入将是多少百万元？	210.94	211.94	212.94	213.94	A
金融情景分析	sdt	121620	data/figure/sdt/2024-04-05--小金属-金力永磁-2023年年报点评：穿越稀土周期，下游多维布局发展_page2_图5单季度财务数据.jpg					如果以2023年Q4的营业收入为基准，计算2023年Q3的营业收入增长率是多少？	-1.00%	-0.50%	-1.50%	-2.00%	A
金融情景分析	sdt	121621	data/figure/sdt/2024-04-01--采掘行业-海油工程-深度报告：油气行业景气度回暖，海工龙头有望充分受益_page25_表9可比公司PE数据对比.jpg					如果以2022年的实际市盈率（PE）为基准，哪家公司在2025年的预期市盈率下降幅度最大？	石化油服	中曼石油	海油发展	杰瑞股份	B
金融情景分析	sdt	121623	data/figure/sdt/2024-03-31--有色金属-中国铝业-铝产业链一体布局，深耕主业迈向全球_page13_图表24中国铝业铝土矿布局.jpg					假设平果矿在2023年的产量保持不变，计算其剩余可开采年限为多少年？	7.7	8.5	9.2	10	A
金融情景分析	sdt	121624	data/figure/sdt/2024-03-31--有色金属-中国铝业-铝产业链一体布局，深耕主业迈向全球_page16_图表29可比公司估值对比.jpg					根据图表，如果中国铝业的股价在2024年达到8.5元，其PE值将变为多少？	13.79	14.41	15.79	16.27	A
金融情景分析	sdt	121639	data/figure/sdt/2024-03-18--通用设备-中集集团-全球集装箱龙头，集装箱需求回暖共振海工复苏_page18_表42021年PCTC船东全球格局.jpg					如果将排名前三的船东现有运力（艘）相加，其总和与排名第四至第六的船东现有运力（艘）总和相比，哪个更大？	排名前三的船东总和更大	排名第四至第六的船东总和更大	两者相等	无法确定	A
金融情景分析	sdt	121640	data/figure/sdt/2024-03-18--通用设备-中集集团-全球集装箱龙头，集装箱需求回暖共振海工复苏_page28_表8公司盈利预测假设.jpg					如果2024年物流服务业务的主营业务收入增长率为5%，那么其2024年的主营业务收入将是多少百万元？	180	179.6	183.58	185.58	C
金融情景分析	sdt	121643	data/figure/sdt/2024-03-15--家电行业-飞科电器-双品牌交接基本完成，毛利率改善明显_page1_表1分业务收入及毛利率.jpg					根据表格数据，2023年飞科电器其他产品的营业收入为180.27百万元，营业成本为95.26百万元，如果2024年其他产品营业收入增长20%，且营业成本增长20%，那么2024年其他产品的毛利率将变为多少？	47.16%	48.00%	49.00%	50.00%	B
金融情景分析	sdt	121650	data/figure/sdt/2024-03-11--生物制品-英诺特-呼吸道病原体POCT快检龙头，持续稳健增长可期_page25_图表42公司20242025年PE值低于行业平均.jpg					如果以2022年的收盘价和归母净利润增速为基础，计算出的市盈率（P/E）与表格中的数据最接近的是哪家公司？	万孚生物	安图生物	亚辉龙	圣湘生物	B
金融情景分析	sdt	121651	data/figure/sdt/2024-03-11--生物制品-英诺特-呼吸道病原体POCT快检龙头，持续稳健增长可期_page18_图表33公司呼吸道病原体检测产品注册数量处于市场领先.jpg					如果将所有公司的呼吸道病原体联合检测产品注册证数量相加，总数是多少？	9	10	11	12	A
