fintype	type	index	image	md_path	background_story	information	round	question	A	B	C	D	answer
金融数据推理与理解	hg	130178	data/figure/hg/2022-12-29--粤开证券-【粤开宏观】从财税视角看湖北：中部崛起领头羊的财政与债务形势_page15_图表162021年湖北省13地市一般公共预算收入质量.jpg					根据直方图，以下哪些城市的税收收入占比超过80%？	武汉	鄂州	宜昌	孝感	A;B;C
金融数据推理与理解	hg	130179	data/figure/hg/2023-02-21--平安证券-2023年中国财政政策展望_page4_图表5近年非税占全国一般公共预算收入比例.jpg					根据直方图，哪几年的非税占全国一般公共预算收入比例低于15%？	2009年	2010年	2011年	2012年	A;B
金融数据推理与理解	hg	130180	data/figure/hg/2023-12-14--中银证券-11月金融数据点评：M1下行趋势不改_page3_图表7新增人民币贷款构成.jpg					在直方图中，哪几类贷款的新增金额低于2000亿元？	居民短贷	金融同业贷	居民中长贷	票据	A;B
金融数据推理与理解	hg	130183	data/figure/hg/2024-01-04--华福证券-12月全球经济观察：近四次加息-降息周期中主要大类资产表现_page14_图表1512月大宗商品涨跌不一.jpg					在 12 月的涨跌幅中，哪些商品表现出了显著的负向增长？	棉花	LME3 个月铅	CBOT 大豆	NYMEX 轻质原油	A;B
金融数据推理与理解	hg	130184	data/figure/hg/2022-11-01--申港证券-中美通胀的历史复盘与预测：日中则昃_page15_no_caption.jpg					非食品对CPI同比拉动在哪些月份达到峰值？	2019年10月	2019年11月	2020年2月	2020年3月	A;B
金融数据推理与理解	hg	130185	data/figure/hg/2023-12-07--东吴证券-宏观点评：11月出口：增速转正背后的三个关注点_page2_图211月韩国半导体出口改善较大.jpg					根据直方图，以下哪些产品的出口增速在2023年11月出现了负增长？	钢铁制品	汽车零部件	平板显示器	纤维	A;B
金融数据推理与理解	hg	130186	data/figure/hg/2024-06-11--民生证券-海外周报：持续看好教培，关注暑期招生进展_page3_图6本周涨跌幅Top5中概股标的.jpg					哪些股票的涨幅超过50%？	美国绿星球	华夏博推	MicroAlgo	蒙好商城	A;B;C
金融数据推理与理解	hg	130187	data/figure/hg/2023-05-28--中银证券-1-4月工企利润数据点评：工企利润同比降幅继续收窄_page2_图表6制造业利润结构表现.jpg					根据直方图，以下哪些类别的利润在过去12个月的平均值低于2023年4月？	上游原料料类	中游机械制造类	下游食品类	医药	A;D
金融数据推理与理解	hg	130189	data/figure/hg/2024-07-24--开源证券-宏观经济点评：财政发力必要性提升_page1_附图6上半年政府性基金收入增速持续下滑.jpg					在2022年1月至2024年6月期间，哪几个月的教育支出占比最高？	Aug-22	Feb-23	Jun-23	Feb-24	A;B
金融数据推理与理解	hg	130190	data/figure/hg/2024-06-06--麦高证券-宏观市场周报_page4_图表2北向资金近期资金流向周.jpg					在2023年7月到2024年5月期间，北向资金的流向中，哪段时间的资金流入量最大？	2023/7/14	2023/10/13	2024/2/23	2024/4/3	A;C
金融数据推理与理解	hg	130191	data/figure/hg/2024-07-09--国联证券-美国6月非农就业数据点评：失业率升破美联储6月预期_page15_图表326月累积新增非农就业分行业单位万人.jpg					疫情以来累计新增非农就业单位最多的三个行业是哪一个？	金融活动	公用事业	制造业	运输仓储业	A;B;C
金融数据推理与理解	hg	130192	data/figure/hg/2023-06-20--中信期货-宏观策略周报：国内稳经济力度有望继续加大，美联储加息接近尾声_page0_中信期货商品指数日涨跌周涨跌.jpg					在直方图中，哪些商品指数的涨跌幅超过4%？	黑色建材	沪深300	上证50	中证500	A;B
金融数据推理与理解	hg	130193	data/figure/hg/2023-08-24--平安证券-宏观深度报告：详解农民工就业：特征、趋势与政策建议_page4_图表5相比于城镇整体农民工所从事的服务业类型较为集中且大多属于接触性服务业.jpg					城镇非私营单位中，哪几个行业的农民工占比超过10%？	批发和零售业	居民服务、修理和其他服务业	其他服务	教育	A;B;C
金融数据推理与理解	hg	130194	data/figure/hg/2024-05-20--中泰证券-4月经济数据点评：生产向左，需求向右_page3_图表4主要行业工业增加值同比增速.jpg					与2024年3月相比，2024年4月哪些行业的工业增加值同比增速有所下降？	橡胶塑料	纺织	金属制品业	电力热力	A;B
金融数据推理与理解	hg	130195	data/figure/hg/2023-12-03--信达证券-2024年财政政策展望：结构、力度和工具_page13_图152023年各省新增专项债用作重大项目资本金金额.jpg					根据直方图，以下哪些省份的专项债用作项目资本金的金额超过200亿元？	广东	山东	江苏	四川	A;B;C
金融数据推理与理解	hg	130196	data/figure/hg/2024-02-05--国金证券-大类资产月报第9期：2月展望，行至水穷处？_page20_图表702024年集装箱船只的投放计划.jpg					2024年集装箱船投放计划中，哪个月份的投放数量最少？	10月	11月	1月	2月	A;B
金融数据推理与理解	hg	130197	data/figure/hg/2023-01-02--东吴证券-宏观点评：大宗商品的2022_page3_no_caption.jpg					2021年度各类资产回报中，哪些资产的回报率为负值？	新兴市场主权债	黄金	新兴市场股票	投资级债券	B;C;D
金融数据推理与理解	hg	130198	data/figure/hg/2022-10-28--中银证券-1-9月工企利润数据点评：盈利单月降幅收窄，结构继续优化_page2_图表5采矿业利润结构表现.jpg					在过去的12个月平均中，哪些行业的利润占比超过20%？	煤炭开采和洗选业	石油和天然气开采业	黑色金属矿采选业	有色金属矿采选业	A;B
金融数据推理与理解	hg	130199	data/figure/hg/2023-05-12--东吴证券-宏观点评：信贷狂飙为何“画风突变”？【勘误版】_page5_图84月新增社融结束一季度以来的强势.jpg					在2022年12月的新增社融中，哪些类型的贷款出现负增长？	企业债	政府债	本外币贷款	信托贷款	B;C
金融数据推理与理解	hg	130200	data/figure/hg/2024-04-08--国金证券-大类资产周报第23期：“决胜”财报季_page5_图表9制造业细分行业利润增速表现.jpg					与2023年12月相比，哪些行业在2024年2月的利润同比增速有所下降？	计算机通信;仪器仪表	废弃资源;仪器仪表	农副食品;酒饮料	纺织;皮革羽毛	A;B
金融数据推理与理解	hg	130201	data/figure/hg/2022-11-28--艾瑞股份-中国当代新型恋爱关系白皮书_page32_新型恋爱关系的价值供给.jpg					在新型恋爱关系的价值供给中，以下哪些选项的占比低于40%？	身体陪伴（性价值）	个人发展	经济价值	情绪价值	A;B;C
金融数据推理与理解	hg	130204	data/figure/hg/2023-04-26--中国银河-2023年二季度宏观经济展望：始于足下_page8_图12美国CPI与核心CPI同比增速预测显示通胀上半年较快回落下半年展现粘性1.jpg					在2022年中，哪几个月份的CPI同比增速低于8.0%？	Jan-22	Feb-22	Mar-22	Apr-22	A;B
金融数据推理与理解	hg	130205	data/figure/hg/2023-05-14--国海证券-日本人口达峰后产业及消费趋势的变化对我国的启示_page30_图表涨幅前100的日本消费股中制药汽车医疗保健的个股数量居前.jpg					根据直方图，哪些行业的股票数量超过4个？	制药	医疗保健	餐饮	娱乐	A;B;C
金融数据推理与理解	hg	130207	data/figure/hg/2023-01-31--民生证券-春节假期海外经济跟踪：海外衰退风险仍不可忽视_page3_图1今年1月21日至1月27日海外股票市场表现.jpg					以下哪些指数在2023年1月21日至1月27日期间表现超过2%？	恒生指数	日经225指数	纳斯达克综合指数	标普500	A;B;C;D
金融数据推理与理解	hg	130208	data/figure/hg/2022-10-14--国海证券-9月金融数据点评：政策推动融资需求改善_page2_图19月社融同比多增6274亿元.jpg					根据直方图，以下哪些融资方式的金额为负数？	外币贷款	直接融资	政府债券	人民币贷款	A;B;C
金融数据推理与理解	hg	130209	data/figure/hg/2023-06-14--平安证券-2023下半年宏观经济展望：产能周期下的嬗变_page56_no_caption.jpg					与2021-22年相比，哪些类别的变化幅度最小？	核心CPI	住房租金	交通运输	其他	A;B
金融数据推理与理解	hg	130212	data/figure/hg/2024-01-11--中银证券-2024年宏观经济与大类资产配置展望：复苏起点_page39_图表95主要机构投资者持仓各行业流通股占比.jpg					哪些行业的流通股占比低于5%？	家用电器	汽车	轻工制造	农林牧渔	A;B;C/D
金融数据推理与理解	hg	130213	data/figure/hg/2022-12-29--粤开证券-【粤开宏观】从财税视角看湖北：中部崛起领头羊的财政与债务形势_page20_图表242021年31省份一般公共预算支出规模.jpg					2021年一般公共预算支出超过10000亿元的省份有哪些？	广东	江苏	山东	四川	A;B;C
金融数据推理与理解	hg	130214	data/figure/hg/2024-03-04--金源期货-宏观周报：国内PMI偏弱运行，美国PCE未超预期_page2_图表3PCE同比拉动项.jpg					从图表中可以看出，哪段时间的服务类消费占比相对稳定？	Jul-22	Nov-22	Jan-23	May-23	A;B
金融数据推理与理解	hg	130215	data/figure/hg/2024-09-30--国泰期货-海外研究：海外宏观及大类资产周度报告_page24_全球主要指数周度表现.jpg					哪些指数在2024年9月30日的周表现中涨幅最高？	沪深300	恒生指数	日经225指数	欧洲Stoxx600指数	A/B
金融数据推理与理解	hg	130217	data/figure/hg/2023-10-22--民生证券-全球大类资产跟踪周报：避险情绪蔓延_page6_图11海外与中国香港地区主要股指本周涨跌幅.jpg					哪两个指数的跌幅最接近？	巴黎CAC40指数	德国DAX指数	日经225指数	恒生指数	A;B
金融数据推理与理解	hg	130218	data/figure/hg/2023-10-15--东海证券-国内观察：2023年9月金融数据：信贷结构改善，社融总量超预期_page3_图189月人民币贷款同比多增结构亿元.jpg					在2023年8月和9月，哪类贷款的同比增加量变化最大？	企(事)业单位:票据融资	企(事)业单位:中长期贷款	企(事)业单位:短期贷款	住户:短期	A;D
金融数据推理与理解	hg	130219	data/figure/hg/2023-12-28--平安证券-2023年11月工业企业利润数据点评：中下游降价扰动补库存_page3_图表911月原材料制造对工业利润累计同比的拖累趋缓.jpg					哪个月份的工业利润增速受到原材料行业的拖累最明显？	2月22日	5月22日	8月22日	2月23日	A;D
金融数据推理与理解	hg	130220	data/figure/hg/2024-07-14--格林期货-宏观国债周报：收益率区间震荡_page7_no_caption.jpg					从图中可以看出，哪个月份的金融机构新增人民币贷款总额最大？	Dec-23	Feb-24	Jun-24	Aug-23	A;B
金融数据推理与理解	hg	130222	data/figure/hg/2023-09-20--国金证券-大类资产周报第9期：美国企业债违约，需要担忧吗？_page10_图表36当周恒生行业多数上涨.jpg					哪些行业在本周出现了下跌？	工业	资讯科技业	地产建筑业	必需性消费	B;C
金融数据推理与理解	hg	130223	data/figure/hg/2024-07-16--甬兴证券-7月海外环境分析：美国通胀率回落失业率上升_page4_图13美国新增非农就业数初值.jpg					哪个月份的美国新增非农就业人数初值最高？	Jul-22	Jan-23	Aug-23	Jun-24	A/B
金融数据推理与理解	hg	130224	data/figure/hg/2024-07-30--天风证券-海外与大类周报：美股小盘风格能否延续强势_page13_图44美股风格指数估值与历史分位.jpg					哪只指数的PE(TTM)五年分位数最低？	标普500	道琼斯工业平均指数	纳斯达克指数	罗素1000	A;B
金融数据推理与理解	hg	130225	data/figure/hg/2023-04-13--粤开证券-【粤开宏观】“通缩”的误解与货币的去向_page7_图表83月新增社融同比多增.jpg					在2023年3月的数据中，哪些项目的金额明显高于其他项目？	人民币贷款	外币贷款	委托贷款	政府债券	A;D
金融数据推理与理解	hg	130226	data/figure/hg/2023-03-10--国投安信期货-2月物价数据快报_page0_图CPI食品类环比.jpg					在2023年2月，哪些食品类别的价格变化幅度最大？	鲜菜	猪肉	水产品	鲜果	B;C
金融数据推理与理解	hg	130227	data/figure/hg/2023-02-14--银河期货-四季度我国国际收支初步数据分析：基础性国际收支顺差萎缩_page4_图9季度储备资产变动.jpg					在直方图中，储备资产变动为负值的季度有哪些？	18-Q4	19-Q4	20-Q4	21-Q4	A;B;C
金融数据推理与理解	hg	130228	data/figure/hg/2024-03-20--交银国际证券-中国宏观：设备更新与循环经济带来的投资机会_page11_no_caption.jpg					在直方图中，哪种金属的占比最高？	黄金	铂/钯	镍	银	A;B
金融数据推理与理解	hg	130229	data/figure/hg/2024-07-24--中国银河-三中之后的财税改革（深度解读）_page10_图14财科院课题组对部分地区预算偏离度的相关调研.jpg					哪些地区的收入偏离度低于平均预算偏离度？	浙江常山县	湖南茶陵县	辽宁长海县	重庆大足区	C;D
金融数据推理与理解	hg	130230	data/figure/hg/2024-02-08--粤开证券-【粤开宏观】1949-2023年中国各省份财政收入排名变迁_page11_图表92023年各省市自治区一般公共预算收入情况.jpg					在2023年各省市自治区一般公共预算收入中，以下哪些省份的收入排名前五？	广东	江苏	上海	山东	A;B;C;D
金融数据推理与理解	hg	130231	data/figure/hg/2024-07-01--格林期货-大类资产配置专题报告：从经济四周期配置大类资产7月篇-制造国争夺资源品_page7_六中国制造业加速智能化大规模投资新兴产业和未来产业.jpg					从2019年至2024年，制造业固定资产投资整体趋势如何？	逐年上升	波动较大	总体稳定	逐年下降	B;C
金融数据推理与理解	hg	130234	data/figure/hg/2024-08-13--民生证券-宏观事件点评：债市调整结束了吗？_page1_图1国债净买入规模对比.jpg					在8月5日到8月12日期间，哪类金融机构的净买入规模最小？	国有行	股份行	城商行	外资行	B;C
金融数据推理与理解	hg	130235	data/figure/hg/2023-11-19--华金证券-华金宏观·双循环周报（第32期）：财政支出扩张在即，制衡外部紧缩压力_page6_图7沪深300及申万一级行业涨幅对比计算机汽车领涨食品饮料跌幅较深.jpg					根据直方图，以下哪些行业本周涨幅超过2?	计算机	汽车	传媒	电子	A;C
金融数据推理与理解	hg	130237	data/figure/hg/2023-09-20--国金证券-大类资产周报第9期：美国企业债违约，需要担忧吗？_page9_图表31当周发达国家股指多数上涨.jpg					以下哪些指数在本周下跌？	标准普尔500	纳斯达克指数	澳大利亚普通股指数	德国DAX	A;B
金融数据推理与理解	hg	130239	data/figure/hg/2023-02-15--粤开证券-【粤开宏观】从财税视角看吉林：“白山黑土”的转型之困不财政之难_page23_图表352021年吉林省9地市社保基金收入.jpg					根据直方图，以下哪些地区的社保基金收入在30亿元到40亿元之间？	辽源	通化	四平	白山	A;B
金融数据推理与理解	hg	130240	data/figure/hg/2024-09-23--上海证券-2024年8月经济数据点评：消费偏弱，投资偏稳_page3_图2主要行业工业增加值增速同比.jpg					与2024年7月相比，哪两个行业在2024年8月的工业增加值增速同比有显著下降？	汽车	其他运输设备	有色金属冶炼	黑色金属冶炼	C;D
金融数据推理与理解	hg	130241	data/figure/hg/2023-05-06--广州期货-【每周经济观察】政治局会议判断三重压力缓解但内生动力还不强_page8_no_caption.jpg					在2022年期间，哪几个月份采矿业利润总额累计值占比超过15%？	Apr-22	Jun-22	Aug-22	Oct-22	A;B;C;D
金融数据推理与理解	hg	130244	data/figure/hg/2023-03-06--东海证券-公募REITs系列研究之二：公募REITs超比例认购，投资者热情高_page21_no_caption.jpg					在产权类中，哪些类型的投资者的认购比例超过20%？	券商	基金	保险	资管	C;D
金融数据推理与理解	hg	130245	data/figure/hg/2024-04-23--中国银河-宏观动态报告：印度，这次会不同吗？-下篇：莫迪经济学与印度新机遇_page14_图13印度基建计划投资情况万亿卢比.jpg					哪些年份的基础设施投资相对较低？	FY03-07	FY08-12	FY13-17	FY18-22	A;B
金融数据推理与理解	hg	130247	data/figure/hg/2023-05-28--中银证券-1-4月工企利润数据点评：工企利润同比降幅继续收窄_page2_图表5采矿业利润结构表现.jpg					以下哪些行业的利润占比在2023年4月出现了显著下降？	煤炭开采和洗选业	石油和天然气开采业	黑色金属矿采选业	有色金属矿采选业	C;D
金融数据推理与理解	hg	130248	data/figure/hg/2023-07-26--平安证券-宏观动态跟踪报告：本轮能源危机下，德国制造业表现如何？_page4_图表122021年德国主要制造业电力消耗密度.jpg					在2021年德国主要制造业中，电力消耗密度最高的三个行业是哪些？	基本金属	化工	纸制品	非金属制品	B;C;D
金融数据推理与理解	hg	130249	data/figure/hg/2022-12-22--平安证券-宏观深度报告：2023年国内外物价展望_page17_circledcirc美国通胀压力由供给端转向需求端.jpg					从图表中可以看出，哪几项在2022年的增长趋势最为明显？	能源	住房租金	运输服务	其他	B;C
金融数据推理与理解	hg	130250	data/figure/hg/2023-10-06--西南证券-宏观专题：从消费信贷看美国家庭资产负债表_page10_图18美国家庭认为财务情况变差的比例上升.jpg					从2014年到2023年，认为财务状况变好的比例在哪几年达到峰值？	2015年	2017年	2019年	2021年	B;C
金融数据推理与理解	hg	130251	data/figure/hg/2024-09-25--中邮证券-宏观观点：日本自民党总裁选举：多人混战，史无前例_page4_图表3自民党总裁选举投票预测.jpg					在自民党总裁选举中，哪些候选人的支持率低于20票？	林芳正	茂木敏充	河野太郎	加藤胜信	A;B;C;D
金融数据推理与理解	hg	130252	data/figure/hg/2024-05-29--国金证券-2024年4月工业企业利润点评：库存周期“启动”_page9_图表254月不同所有制企业利润同比均有回升.jpg					2024年4月工业企业利润同比变化趋势最显著的企业类型是？	国有企业	外商企业	股份制企业	私营企业	B;D
金融数据推理与理解	hg	130253	data/figure/hg/2024-04-21--东海证券-宏观周观点：政策取向与市场理解之间的共振与反向运动_page9_图11申万一级行业周涨跌幅20244152024419.jpg					图中哪个行业的跌幅最大？	综合	电子	环保	房地产	A;B
金融数据推理与理解	hg	130254	data/figure/hg/2024-05-13--太平洋-4月金融数据点评：时隔多年的社融负增如何理解？_page7_分项新增人民币贷款单月.jpg					哪一年的居民短贷数据显著高于其他年份？	2020年4月	2021年4月	2022年4月	2023年4月	A;B
金融数据推理与理解	hg	130255	data/figure/hg/2024-05-22--国金证券-见微知著系列之七十六：工业品涨价的“复苏”逻辑_page4_图表2南华工业品涵盖金属与能化两类大宗商品.jpg					在2023年6月调整后的南华工业品指数权重中，哪几种金属类商品的权重最高？	螺纹钢	铁矿石	铜	镍	A;B
金融数据推理与理解	hg	130256	data/figure/hg/2022-10-27--西南证券-三季度经济数据点评：生产端向好明显，消费仍待改善_page7_图12主要品类消费月度同比增速对比.jpg					根据直方图，以下哪些品类在2022年9月30日的消费增速低于2022年8月31日？	粮油食品	通讯器材	日用品	饮料	B;C
金融数据推理与理解	hg	130258	data/figure/hg/2024-01-15--民生证券-海外周报：关注在线公考_page3_图6本周涨幅Top5中概股标的除BitBrother.jpg					在本周涨幅Top5中，哪些公司的累计涨跌幅超过60%？	Bit Brother	量子之歌	天源药业	一起教育科技	A;B
金融数据推理与理解	hg	130259	data/figure/hg/2023-08-16--中国银河-【总量之声】系列之一：从投资中寻找打开消费之门的钥匙_page5_图11各国人均可支配收入占GPD比重.jpg					以下哪些国家的人均可支配收入占GDP比重低于58%？	欧盟	德国	日本	中国	C;D
金融数据推理与理解	hg	130260	data/figure/hg/2024-01-22--国开证券-12月金融数据点评：政府债券贡献较多，信贷结构继续不佳_page3_图1012月新增存款分项.jpg					2022年 12月新增存款中，哪类机构的存款减少最多？	居民户	非金融性公司:企业	财政存款	非银行业金融机构	C;D
金融数据推理与理解	hg	130261	data/figure/hg/2023-11-19--华金证券-华金宏观·双循环周报（第32期）：财政支出扩张在即，制衡外部紧缩压力_page6_no_caption.jpg					根据直方图，本周涨幅最高的行业是哪些？	材料	通讯服务	公用事业	金融	A;D
金融数据推理与理解	hg	130262	data/figure/hg/2022-12-12--招商银行-2023年宏观经济与资本市场展望：东风吹暖_page47_图111增量政策工具持续发力托底社融.jpg					在2022年中，哪些月份的边际贡献（右轴）超过了50%？	1月	7月	9月	11月	B;C
金融数据推理与理解	hg	130263	data/figure/hg/2024-07-29--中银证券-2024年度下半年宏观经济与大类资产配置展望：冷眼向洋看世界_page11_图表20各部门投资贡献表现.jpg					与2023年相比，哪两个部门的投资贡献有所增加？	基建	制造业	采矿业	房地产业	A;B
金融数据推理与理解	hg	130268	data/figure/hg/2023-08-28--天风证券-宏观点评：出口仍然是今年经济的亮点_page5_no_caption.jpg					资本品在哪些年份的占比最低？	2013	2014	2017	2018	A;B
金融数据推理与理解	hg	130270	data/figure/hg/2023-05-15--华鑫证券-美国风险面面观：居民、企业、金融市场和主权信用_page33_图表50社区银行的净息差已经出现了放缓的态势.jpg					根据直方图，以下哪些银行的净息差低于3百万美元？	AMALGAMATED FINANCIAL CORP	CARTER BANKSHARES INC	Cashmere Valley银行	CORNERSTONE COMMUNITY BANCORP	C;D
金融数据推理与理解	hg	130271	data/figure/hg/2023-05-23--国信证券-宏观经济宏观周报：国内消费景气上升，投资和房地产领域仍偏弱_page10_图22非食品价格指数拟合值月环比与历史均值比较一览.jpg					在历史均值比较中，哪几种商品的价格指数高于历史均值？	黄金饰品	柴油	中药	电子产品	B;C
金融数据推理与理解	hg	130272	data/figure/hg/2023-03-08--华泰期货-流动性专题跟踪_page26_no_caption.jpg					根据直方图，以下哪些商品的价格变化幅度最大？	CBOT:大豆	COMEX:黄金	NYMEX:轻质低硫原油(WTI)	ICE:咖啡	A;C
金融数据推理与理解	hg	130273	data/figure/hg/2023-05-08--国金证券-大类资产月报第1期：5月卖出法则，还适用吗？_page8_图表152022年各周A股上市公司年报发布数占比.jpg					哪几周的业绩超预期和业绩低预期占比都较高？	第12周	第15周	第16周	第17周	C;D
金融数据推理与理解	hg	130274	data/figure/hg/2024-06-27--中国银行-全球银行业展望报告2024年第3季度（总第59期）_page26_图10美国银行体系各类贷款结构.jpg					中小银行的贷款结构中，哪两种类型的贷款占比接近？	工商业贷款	住宅房地产贷款	商业房地产贷款	消费者贷款	B;C
金融数据推理与理解	hg	130277	data/figure/hg/2023-11-01--信达证券-10月制造业景气滑落的逻辑_page6_图610月底已基本发行完全年新增专项债额度.jpg					哪几个月份的新增专项债发行量低于3000亿元？	Apr-23	Jul-23	Sep-23	Oct-23	B;D
金融数据推理与理解	hg	130278	data/figure/hg/2024-09-05--国海证券-日本视角：房屋养老金的国际经验_page8_图3日本不同建设年份住宅中的老年人比率.jpg					直方图显示，哪个时间段的老年人家庭比率开始显著下降？	11970年前	1971年-11980年	11981年-1985年	1986年后	C;D
金融数据推理与理解	hg	130280	data/figure/hg/2024-02-18--国联证券-宏观专题研究：春节期间国内外宏观数据有积极信号_page7_图表10春节假期A级旅游景区接待游客人次万人次.jpg					与2023年相比，2024年春节期间哪个省份的A级旅游景区接待游客人次有所下降？	湖北	四川	无法确定	数据缺失	B;D
金融数据推理与理解	hg	130281	data/figure/hg/2023-03-01--中诚信国际-国际宏观资讯周报_page3_图1OECD对全球主要经济体增速展望.jpg					2022年GDP增速最高的国家是哪些？	沙特阿拉伯	印度	土耳其	印尼	A;B
金融数据推理与理解	hg	130282	data/figure/hg/2023-06-24--国金证券-见微知著系列之五十五：基建落地“新”变化？_page16_no_caption.jpg					以下哪些城市拥堵指数周环比增长超过4%？	武汉	重庆	西北	太原	A;B
金融数据推理与理解	hg	130283	data/figure/hg/2023-05-22--华金证券-华金宏观·双循环周报（第10期）：中美财政时空交错的汇率演绎_page7_图8全球股市日本股市继续领先A股小幅反弹.jpg					以下哪些指数在本周涨幅中表现最好？	日经225	纳斯达克指数	科创50	德国DAX	A;D
金融数据推理与理解	hg	130284	data/figure/hg/2024-09-04--麦高证券-宏观经济高频数据周报：基建高频类指标小幅改善_page13_图表31申万一级行业周涨跌幅.jpg					哪些行业的涨幅超过4.00？	传媒	电力设备	综合	美容护理	A;B
金融数据推理与理解	hg	130285	data/figure/hg/2023-03-21--腾景数研-基于腾景AI高频模拟和预测：央行降准：稳固1-2月经济运行走势_page11_no_caption.jpg					根据直方图，以下哪些行业的经济运行在2023年1-2月出现了负增长？	燃气生产和供应业	烟草制品业	文教用品制造业	皮革制品业	A;B
金融数据推理与理解	hg	130286	data/figure/hg/2024-02-20--东莞证券-2月LPR数据点评：经济恢复尚不稳固，5年期以上LPR降幅创历史新高，短期市场或偏乐观向上_page2_图4社融规模增量结构同比多增.jpg					哪两种融资方式在2023年 12月的增量规模接近？	新增人民币贷款	新增外币贷款	新增信托贷款	新增票据贴现	B;C
金融数据推理与理解	hg	130287	data/figure/hg/2024-05-26--东海证券-宏观周观点：房地产政策逐步落地，部分楼市活跃度回升_page7_图7申万一级行业周涨跌幅20245202024524.jpg					在直方图中，哪些行业的涨幅超过2%？	煤炭	公用事业	农林牧渔	石油石化	A;B
金融数据推理与理解	hg	130288	data/figure/hg/2023-08-17--国金证券-宏观专题研究报告：人民币贬值，何时休？_page6_图表187月中国经济数据不及市场预期.jpg					哪一项的实际值低于预期值？	规上工业增加值	社零	固定资产投资	无	B;C
金融数据推理与理解	hg	130289	data/figure/hg/2022-10-28--中银证券-1-9月工企利润数据点评：盈利单月降幅收窄，结构继续优化_page2_图表6制造业利润结构表现.jpg					在2022年9月，哪些类别的利润增长率低于过去12个月的平均值？	上游原材料类	中游机械制造类	下游纺织服装类	下游家具文娱类	C;D
金融数据推理与理解	hg	130291	data/figure/hg/2024-07-25--甬兴证券-流动性7月第3期：融资买入额回落，短端利率下行_page7_图23截至07197月IPO数为3家合计融资规模约为2142亿元.jpg					从2021年7月至2024年11月，首发募集资金最高的时间段是哪一个？	Jul-21	Feb-22	Mar-23	Nov-24	A;B
金融数据推理与理解	hg	130293	data/figure/hg/2023-02-07--一德期货-宏观策略周报_page10_图36近10日北向资金表现.jpg					直方图中，哪些行业的北向资金表现低于10%？	国防军工	家用电器	建筑材料	纺织服饰	C;D
金融数据推理与理解	hg	130294	data/figure/hg/2023-06-14--平安证券-2023下半年宏观经济展望：产能周期下的嬗变_page15_对工业企业利润增速的拉动.jpg					从直方图中可以看出，哪几个行业的累计同比增速在2023年4月出现了负增长？	水电燃气	装备制造 (含汽车)	消费制造 (不含汽车)	原材料	A;B;C
金融数据推理与理解	hg	130295	data/figure/hg/2023-07-13--国信证券-美国6月就业数据点评：劳动力需求继续边际下滑_page3_图6零售和交运为主要拖累项.jpg					交运仓储在2022年哪几个月份新增就业人数为负值？	4月	7月	10月	1月	C;D
金融数据推理与理解	hg	130297	data/figure/hg/2023-04-24--东吴证券-宏观点评：出口“逆袭”带来的意外后果_page3_图52022年新疆等中西部省份出口增速突出.jpg					以下哪些省份的出口同比增速为负值？	北京	天津	河北	山西	B;C
金融数据推理与理解	hg	130298	data/figure/hg/2024-05-10--中航证券-海外通胀成因及政策经验借鉴：国内如何应对低通胀_page27_no_caption.jpg					哪些国家的通胀水平低于0？	日本	韩国	澳大利亚	加拿大	A;B
金融数据推理与理解	hg	130299	data/figure/hg/2023-05-18--银河期货-一季度我国国际收支初步数据分析：基础性国际收支顺差持续萎缩_page3_图8境外投资者债券托管量.jpg					从2021年到2023年，境外投资者债券托管量的环比增加在哪几个季度为负值？	22-Q1	22-Q2	22-Q3	22-Q4	B;C;D
金融数据推理与理解	hg	130300	data/figure/hg/2024-06-20--光大期货-宏观周报：政府专项债拉动社融同比增长_page19_图表主要企业液压挖掘机内销销量单位辆.jpg					从2020年至2024年，哪一年的液压挖掘机内销销量单位数总体上呈现出增长趋势？	2020年	2021年	2022年	2023年	B;C
金融数据推理与理解	hg	130301	data/figure/hg/2023-06-16--开源证券-宏观经济点评：兼评5月经济数据-战略相持已破，增量政策可期_page7_图17mathbf62制造业的投资增速下滑.jpg					根据直方图，以下哪些行业的较上月变动为负值？	专用设备制造业	农副食品加工业	有色金属冶炼及压延加工业	通用设备制造业	A;C
金融数据推理与理解	hg	130302	data/figure/hg/2024-06-14--海通国际-国际能源与ESG周报：地缘政治扰动频发，全球电网投资景气度持续_page24_图32欧洲陆上风电新增装机及预测.jpg					预测的2027年欧洲陆上风电新增装机量相比2026年增长了多少GW？	6.3	8.3	9.3	1.3	C;D
金融数据推理与理解	hg	130303	data/figure/hg/2023-04-21--天风证券-宏观点评：消费复苏进入第二阶段_page1_图1社零3月季调环比的修复情况.jpg					在2017年至2023年期间，哪几年的3月环比值低于0.8？	2019年	2022年	2023年	2017年	A;B;C
金融数据推理与理解	hg	130304	data/figure/hg/2024-01-19--联储证券-12月进出口数据解读：出口如期弱改善，预计2024年温和复苏_page8_图17新三样出口金额亿美元.jpg					哪一年锂离子蓄电池的出口金额显著增加？	2018	2019	2020	2021	C;D
金融数据推理与理解	hg	130305	data/figure/hg/2024-06-14--海通国际-国际能源与ESG周报：地缘政治扰动频发，全球电网投资景气度持续_page24_图3120232026年欧盟27国新增光伏装机预测GW.jpg					从2023年至2025年，哪一年的保守预测值相对较低？	2023	2024	2025	2026	A;B
